1946.0, 1.349e+018, 9.822e+015, 550.0, 0.73, 3.00, 64.70, 0.47, 8.095e+002, 8.095e+000, 281.17, 2.00, 2.085e+025, 2.085e+023
1976.0, 1.349e+018, 1.012e+016, 550.0, 0.75, 3.00, 64.92, 0.49, 8.066e+002, 8.066e+000, 281.11, 2.00, 2.078e+025, 2.078e+023
2006.0, 1.349e+018, 1.041e+016, 550.0, 0.77, 3.00, 65.13, 0.50, 8.037e+002, 8.037e+000, 281.05, 2.00, 2.071e+025, 2.071e+023
2036.0, 1.348e+018, 1.075e+016, 550.0, 0.80, 3.00, 65.33, 0.52, 8.008e+002, 8.008e+000, 281.01, 2.00, 2.064e+025, 2.064e+023
2066.0, 1.348e+018, 1.108e+016, 550.0, 0.82, 3.00, 65.54, 0.54, 7.979e+002, 7.979e+000, 280.97, 2.00, 2.057e+025, 2.057e+023
2096.0, 1.347e+018, 1.141e+016, 550.0, 0.85, 3.00, 65.74, 0.56, 7.950e+002, 7.950e+000, 280.93, 2.00, 2.050e+025, 2.050e+023
2126.0, 1.347e+018, 1.174e+016, 550.0, 0.87, 3.00, 65.94, 0.57, 7.921e+002, 7.921e+000, 280.89, 2.00, 2.042e+025, 2.042e+023
2156.0, 1.346e+018, 1.207e+016, 550.0, 0.90, 3.00, 66.14, 0.59, 7.892e+002, 7.892e+000, 280.85, 2.00, 2.035e+025, 2.035e+023
2186.0, 1.346e+018, 1.244e+016, 550.0, 0.92, 3.00, 66.31, 0.61, 7.864e+002, 7.864e+000, 280.69, 2.00, 2.029e+025, 2.029e+023
2216.0, 1.345e+018, 1.281e+016, 550.0, 0.95, 3.00, 66.48, 0.63, 7.835e+002, 7.835e+000, 280.52, 2.00, 2.023e+025, 2.023e+023
2246.0, 1.344e+018, 1.319e+016, 550.0, 0.98, 3.00, 66.64, 0.65, 7.807e+002, 7.807e+000, 280.36, 2.00, 2.017e+025, 2.017e+023
2276.0, 1.343e+018, 1.356e+016, 550.0, 1.01, 3.00, 66.81, 0.67, 7.778e+002, 7.778e+000, 280.19, 2.00, 2.011e+025, 2.011e+023
2306.0, 1.343e+018, 1.393e+016, 550.0, 1.04, 3.00, 66.98, 0.69, 7.750e+002, 7.750e+000, 280.03, 2.00, 2.004e+025, 2.004e+023
2336.0, 1.342e+018, 1.433e+016, 550.0, 1.07, 3.00, 67.14, 0.72, 7.722e+002, 7.722e+000, 279.84, 2.00, 1.999e+025, 1.999e+023
2366.0, 1.341e+018, 1.474e+016, 550.0, 1.10, 3.00, 67.29, 0.74, 7.694e+002, 7.694e+000, 279.65, 2.00, 1.993e+025, 1.993e+023
2396.0, 1.340e+018, 1.514e+016, 550.0, 1.13, 3.00, 67.45, 0.76, 7.666e+002, 7.666e+000, 279.46, 2.00, 1.987e+025, 1.987e+023
2426.0, 1.339e+018, 1.554e+016, 550.0, 1.16, 3.00, 67.61, 0.78, 7.638e+002, 7.638e+000, 279.27, 2.00, 1.981e+025, 1.981e+023
2456.0, 1.338e+018, 1.594e+016, 550.0, 1.19, 3.00, 67.77, 0.81, 7.610e+002, 7.610e+000, 279.08, 2.00, 1.975e+025, 1.975e+023
2486.0, 1.337e+018, 1.639e+016, 550.0, 1.23, 3.00, 67.91, 0.83, 7.582e+002, 7.582e+000, 278.88, 2.00, 1.969e+025, 1.969e+023
2516.0, 1.336e+018, 1.684e+016, 550.0, 1.26, 3.00, 68.06, 0.86, 7.554e+002, 7.554e+000, 278.68, 2.00, 1.963e+025, 1.963e+023
2546.0, 1.335e+018, 1.728e+016, 550.0, 1.29, 3.00, 68.21, 0.88, 7.527e+002, 7.527e+000, 278.48, 2.00, 1.958e+025, 1.958e+023
2576.0, 1.334e+018, 1.773e+016, 550.0, 1.33, 3.00, 68.35, 0.91, 7.499e+002, 7.499e+000, 278.28, 2.00, 1.952e+025, 1.952e+023
2606.0, 1.333e+018, 1.817e+016, 550.0, 1.36, 3.00, 68.50, 0.93, 7.472e+002, 7.472e+000, 278.08, 2.00, 1.946e+025, 1.946e+023
2636.0, 1.332e+018, 1.866e+016, 550.0, 1.40, 3.00, 68.65, 0.96, 7.444e+002, 7.444e+000, 277.89, 2.00, 1.940e+025, 1.940e+023
2666.0, 1.331e+018, 1.915e+016, 550.0, 1.44, 3.00, 68.80, 0.99, 7.417e+002, 7.417e+000, 277.70, 2.00, 1.935e+025, 1.935e+023
2696.0, 1.330e+018, 1.963e+016, 550.0, 1.48, 3.00, 68.95, 1.02, 7.390e+002, 7.390e+000, 277.50, 2.00, 1.929e+025, 1.929e+023
2726.0, 1.329e+018, 2.012e+016, 550.0, 1.51, 3.00, 69.10, 1.05, 7.363e+002, 7.363e+000, 277.31, 2.00, 1.923e+025, 1.923e+023
2756.0, 1.328e+018, 2.060e+016, 550.0, 1.55, 3.00, 69.25, 1.07, 7.335e+002, 7.335e+000, 277.12, 2.00, 1.917e+025, 1.917e+023
2786.0, 1.326e+018, 2.113e+016, 550.0, 1.59, 3.00, 69.37, 1.11, 7.309e+002, 7.309e+000, 276.88, 2.00, 1.912e+025, 1.912e+023
2816.0, 1.325e+018, 2.166e+016, 550.0, 1.63, 3.00, 69.50, 1.14, 7.282e+002, 7.282e+000, 276.63, 2.00, 1.907e+025, 1.907e+023
2846.0, 1.324e+018, 2.219e+016, 550.0, 1.68, 3.00, 69.62, 1.17, 7.255e+002, 7.255e+000, 276.38, 2.00, 1.901e+025, 1.901e+023
2876.0, 1.322e+018, 2.271e+016, 550.0, 1.72, 3.00, 69.75, 1.20, 7.228e+002, 7.228e+000, 276.14, 2.00, 1.896e+025, 1.896e+023
2906.0, 1.321e+018, 2.324e+016, 550.0, 1.76, 3.00, 69.87, 1.23, 7.201e+002, 7.201e+000, 275.89, 2.00, 1.890e+025, 1.890e+023
2936.0, 1.319e+018, 2.382e+016, 550.0, 1.81, 3.00, 70.00, 1.26, 7.175e+002, 7.175e+000, 275.69, 2.00, 1.885e+025, 1.885e+023
2966.0, 1.318e+018, 2.439e+016, 550.0, 1.85, 3.00, 70.12, 1.30, 7.148e+002, 7.148e+000, 275.49, 2.00, 1.879e+025, 1.879e+023
2996.0, 1.316e+018, 2.497e+016, 550.0, 1.90, 3.00, 70.25, 1.33, 7.122e+002, 7.122e+000, 275.29, 2.00, 1.874e+025, 1.874e+023
3026.0, 1.315e+018, 2.554e+016, 550.0, 1.94, 3.00, 70.37, 1.37, 7.095e+002, 7.095e+000, 275.10, 2.00, 1.868e+025, 1.868e+023
3056.0, 1.313e+018, 2.611e+016, 550.0, 1.99, 3.00, 70.50, 1.40, 7.069e+002, 7.069e+000, 274.90, 2.00, 1.862e+025, 1.862e+023
3086.0, 1.311e+018, 2.674e+016, 550.0, 2.04, 3.00, 70.63, 1.44, 7.043e+002, 7.043e+000, 274.76, 2.00, 1.856e+025, 1.856e+023
3116.0, 1.309e+018, 2.737e+016, 550.0, 2.09, 3.00, 70.76, 1.48, 7.017e+002, 7.017e+000, 274.62, 2.00, 1.851e+025, 1.851e+023
3146.0, 1.308e+018, 2.800e+016, 550.0, 2.14, 3.00, 70.89, 1.52, 6.991e+002, 6.991e+000, 274.48, 2.00, 1.845e+025, 1.845e+023
3176.0, 1.306e+018, 2.862e+016, 550.0, 2.19, 3.00, 71.02, 1.56, 6.965e+002, 6.965e+000, 274.35, 2.00, 1.839e+025, 1.839e+023
3206.0, 1.304e+018, 2.924e+016, 550.0, 2.24, 3.00, 71.15, 1.60, 6.938e+002, 6.938e+000, 274.21, 2.00, 1.833e+025, 1.833e+023
3236.0, 1.302e+018, 2.993e+016, 550.0, 2.30, 3.00, 71.22, 1.64, 6.913e+002, 6.913e+000, 274.00, 2.00, 1.827e+025, 1.827e+023
3266.0, 1.299e+018, 3.061e+016, 550.0, 2.36, 3.00, 71.30, 1.68, 6.887e+002, 6.887e+000, 273.79, 2.00, 1.822e+025, 1.822e+023
3296.0, 1.297e+018, 3.129e+016, 550.0, 2.41, 3.00, 71.37, 1.72, 6.861e+002, 6.861e+000, 273.58, 2.00, 1.817e+025, 1.817e+023
3326.0, 1.294e+018, 3.196e+016, 550.0, 2.47, 3.00, 71.45, 1.76, 6.836e+002, 6.836e+000, 273.37, 2.00, 1.811e+025, 1.811e+023
3356.0, 1.291e+018, 3.263e+016, 550.0, 2.53, 3.00, 71.52, 1.81, 6.810e+002, 6.810e+000, 273.15, 2.00, 1.806e+025, 1.806e+023
3386.0, 1.289e+018, 3.338e+016, 550.0, 2.59, 3.00, 71.58, 1.85, 6.785e+002, 6.785e+000, 272.93, 2.00, 1.800e+025, 1.800e+023
3416.0, 1.286e+018, 3.411e+016, 550.0, 2.65, 3.00, 71.65, 1.90, 6.759e+002, 6.759e+000, 272.71, 2.00, 1.795e+025, 1.795e+023
3446.0, 1.284e+018, 3.485e+016, 550.0, 2.72, 3.00, 71.71, 1.95, 6.734e+002, 6.734e+000, 272.49, 2.00, 1.790e+025, 1.790e+023
3476.0, 1.281e+018, 3.558e+016, 550.0, 2.78, 3.00, 71.77, 1.99, 6.709e+002, 6.709e+000, 272.27, 2.00, 1.785e+025, 1.785e+023
3506.0, 1.278e+018, 3.631e+016, 550.0, 2.84, 3.00, 71.83, 2.04, 6.684e+002, 6.684e+000, 272.05, 2.00, 1.779e+025, 1.779e+023
3536.0, 1.276e+018, 3.712e+016, 550.0, 2.91, 3.00, 71.91, 2.09, 6.659e+002, 6.659e+000, 271.85, 2.00, 1.774e+025, 1.774e+023
3566.0, 1.273e+018, 3.792e+016, 550.0, 2.98, 3.00, 71.98, 2.14, 6.634e+002, 6.634e+000, 271.65, 2.00, 1.769e+025, 1.769e+023
3596.0, 1.271e+018, 3.872e+016, 550.0, 3.05, 3.00, 72.06, 2.20, 6.609e+002, 6.609e+000, 271.44, 2.00, 1.763e+025, 1.763e+023
3626.0, 1.268e+018, 3.951e+016, 550.0, 3.12, 3.00, 72.13, 2.25, 6.584e+002, 6.584e+000, 271.24, 2.00, 1.758e+025, 1.758e+023
3656.0, 1.266e+018, 4.031e+016, 550.0, 3.18, 3.00, 72.21, 2.30, 6.559e+002, 6.559e+000, 271.04, 2.00, 1.753e+025, 1.753e+023
3686.0, 1.262e+018, 4.118e+016, 550.0, 3.26, 3.00, 72.32, 2.36, 6.534e+002, 6.534e+000, 271.10, 2.00, 1.746e+025, 1.746e+023
3716.0, 1.259e+018, 4.206e+016, 550.0, 3.34, 3.00, 72.43, 2.42, 6.510e+002, 6.510e+000, 271.16, 2.00, 1.739e+025, 1.739e+023
3746.0, 1.256e+018, 4.293e+016, 550.0, 3.42, 3.00, 72.53, 2.48, 6.485e+002, 6.485e+000, 271.22, 2.00, 1.732e+025, 1.732e+023
3776.0, 1.253e+018, 4.379e+016, 550.0, 3.49, 3.00, 72.64, 2.54, 6.461e+002, 6.461e+000, 271.28, 2.00, 1.725e+025, 1.725e+023
3806.0, 1.250e+018, 4.465e+016, 550.0, 3.57, 3.00, 72.75, 2.60, 6.436e+002, 6.436e+000, 271.35, 2.00, 1.718e+025, 1.718e+023
3836.0, 1.247e+018, 4.559e+016, 550.0, 3.66, 3.00, 72.78, 2.66, 6.412e+002, 6.412e+000, 271.02, 2.00, 1.714e+025, 1.714e+023
3866.0, 1.244e+018, 4.653e+016, 550.0, 3.74, 3.00, 72.81, 2.72, 6.388e+002, 6.388e+000, 270.69, 2.00, 1.709e+025, 1.709e+023
3896.0, 1.242e+018, 4.747e+016, 550.0, 3.82, 3.00, 72.84, 2.78, 6.364e+002, 6.364e+000, 270.36, 2.00, 1.705e+025, 1.705e+023
3926.0, 1.239e+018, 4.840e+016, 550.0, 3.91, 3.00, 72.87, 2.85, 6.340e+002, 6.340e+000, 270.03, 2.00, 1.700e+025, 1.700e+023
3956.0, 1.236e+018, 4.933e+016, 550.0, 3.99, 3.00, 72.90, 2.91, 6.316e+002, 6.316e+000, 269.71, 2.00, 1.696e+025, 1.696e+023
3986.0, 1.235e+018, 5.036e+016, 550.0, 4.08, 3.00, 73.01, 2.98, 6.292e+002, 6.292e+000, 269.34, 2.00, 1.692e+025, 1.692e+023
4016.0, 1.234e+018, 5.138e+016, 550.0, 4.16, 3.00, 73.11, 3.04, 6.268e+002, 6.268e+000, 268.97, 2.00, 1.688e+025, 1.688e+023
4046.0, 1.233e+018, 5.240e+016, 550.0, 4.25, 3.00, 73.22, 3.11, 6.244e+002, 6.244e+000, 268.60, 2.00, 1.684e+025, 1.684e+023
4076.0, 1.232e+018, 5.342e+016, 550.0, 4.34, 3.00, 73.33, 3.18, 6.220e+002, 6.220e+000, 268.23, 2.00, 1.680e+025, 1.680e+023
4106.0, 1.230e+018, 5.444e+016, 550.0, 4.42, 3.00, 73.44, 3.25, 6.197e+002, 6.197e+000, 267.87, 2.00, 1.675e+025, 1.675e+023
4136.0, 1.229e+018, 5.555e+016, 550.0, 4.52, 3.00, 73.66, 3.33, 6.173e+002, 6.173e+000, 267.90, 2.00, 1.669e+025, 1.669e+023
4166.0, 1.228e+018, 5.667e+016, 550.0, 4.61, 3.00, 73.89, 3.41, 6.150e+002, 6.150e+000, 267.93, 2.00, 1.662e+025, 1.662e+023
4196.0, 1.227e+018, 5.778e+016, 550.0, 4.71, 3.00, 74.11, 3.49, 6.126e+002, 6.126e+000, 267.96, 2.00, 1.656e+025, 1.656e+023
4226.0, 1.226e+018, 5.888e+016, 550.0, 4.80, 3.00, 74.34, 3.57, 6.103e+002, 6.103e+000, 268.00, 2.00, 1.649e+025, 1.649e+023
4256.0, 1.225e+018, 5.999e+016, 550.0, 4.90, 3.00, 74.56, 3.65, 6.079e+002, 6.079e+000, 268.03, 2.00, 1.643e+025, 1.643e+023
4286.0, 1.225e+018, 6.121e+016, 550.0, 5.00, 3.00, 74.78, 3.74, 6.056e+002, 6.056e+000, 267.89, 2.00, 1.637e+025, 1.637e+023
4316.0, 1.224e+018, 6.243e+016, 550.0, 5.10, 3.00, 75.00, 3.83, 6.033e+002, 6.033e+000, 267.76, 2.00, 1.632e+025, 1.632e+023
4346.0, 1.224e+018, 6.365e+016, 550.0, 5.20, 3.00, 75.22, 3.91, 6.010e+002, 6.010e+000, 267.62, 2.00, 1.627e+025, 1.627e+023
4376.0, 1.223e+018, 6.486e+016, 550.0, 5.30, 3.00, 75.44, 4.00, 5.987e+002, 5.987e+000, 267.49, 2.00, 1.621e+025, 1.621e+023
4406.0, 1.222e+018, 6.608e+016, 550.0, 5.41, 3.00, 75.66, 4.09, 5.964e+002, 5.964e+000, 267.35, 2.00, 1.616e+025, 1.616e+023
4436.0, 1.222e+018, 6.738e+016, 550.0, 5.51, 3.00, 75.89, 4.19, 5.942e+002, 5.942e+000, 267.31, 2.00, 1.610e+025, 1.610e+023
4466.0, 1.221e+018, 6.868e+016, 550.0, 5.62, 3.00, 76.13, 4.28, 5.919e+002, 5.919e+000, 267.27, 2.00, 1.604e+025, 1.604e+023
4496.0, 1.220e+018, 6.998e+016, 550.0, 5.73, 3.00, 76.37, 4.38, 5.896e+002, 5.896e+000, 267.23, 2.00, 1.598e+025, 1.598e+023
4526.0, 1.220e+018, 7.127e+016, 550.0, 5.84, 3.00, 76.60, 4.48, 5.874e+002, 5.874e+000, 267.19, 2.00, 1.592e+025, 1.592e+023
4556.0, 1.219e+018, 7.256e+016, 550.0, 5.95, 3.00, 76.84, 4.57, 5.851e+002, 5.851e+000, 267.15, 2.00, 1.586e+025, 1.586e+023
4586.0, 1.215e+018, 7.397e+016, 550.0, 6.09, 3.00, 76.90, 4.68, 5.829e+002, 5.829e+000, 267.16, 2.00, 1.580e+025, 1.580e+023
4616.0, 1.211e+018, 7.537e+016, 550.0, 6.22, 3.00, 76.96, 4.79, 5.807e+002, 5.807e+000, 267.18, 2.00, 1.574e+025, 1.574e+023
4646.0, 1.208e+018, 7.676e+016, 550.0, 6.36, 3.00, 77.02, 4.90, 5.785e+002, 5.785e+000, 267.20, 2.00, 1.568e+025, 1.568e+023
4676.0, 1.204e+018, 7.813e+016, 550.0, 6.49, 3.00, 77.08, 5.00, 5.762e+002, 5.762e+000, 267.22, 2.00, 1.562e+025, 1.562e+023
4706.0, 1.200e+018, 7.950e+016, 550.0, 6.62, 3.00, 77.14, 5.11, 5.740e+002, 5.740e+000, 267.23, 2.00, 1.556e+025, 1.556e+023
4736.0, 1.192e+018, 8.103e+016, 550.0, 6.80, 3.00, 76.84, 5.22, 5.718e+002, 5.718e+000, 267.04, 2.00, 1.551e+025, 1.551e+023
4766.0, 1.184e+018, 8.254e+016, 550.0, 6.97, 3.00, 76.55, 5.34, 5.697e+002, 5.697e+000, 266.85, 2.00, 1.546e+025, 1.546e+023
4796.0, 1.175e+018, 8.401e+016, 550.0, 7.15, 3.00, 76.26, 5.45, 5.675e+002, 5.675e+000, 266.66, 2.00, 1.541e+025, 1.541e+023
4826.0, 1.167e+018, 8.547e+016, 550.0, 7.32, 3.00, 75.97, 5.56, 5.653e+002, 5.653e+000, 266.48, 2.00, 1.536e+025, 1.536e+023
4856.0, 1.159e+018, 8.689e+016, 550.0, 7.50, 3.00, 75.67, 5.67, 5.631e+002, 5.631e+000, 266.29, 2.00, 1.532e+025, 1.532e+023
4886.0, 1.147e+018, 8.857e+016, 550.0, 7.72, 3.00, 75.12, 5.80, 5.610e+002, 5.610e+000, 266.06, 2.00, 1.527e+025, 1.527e+023
4916.0, 1.135e+018, 9.020e+016, 550.0, 7.95, 3.00, 74.56, 5.92, 5.588e+002, 5.588e+000, 265.84, 2.00, 1.522e+025, 1.522e+023
