1946.0, 1.345e+018, 1.736e+016, 550.0, 1.29, 3.00, 60.46, 0.78, 7.958e+002, 7.958e+000, 259.03, 2.00, 2.225e+025, 2.225e+023
1976.0, 1.316e+018, 1.785e+016, 550.0, 1.36, 3.00, 59.33, 0.80, 7.926e+002, 7.926e+000, 258.77, 2.00, 2.218e+025, 2.218e+023
2006.0, 1.287e+018, 1.831e+016, 550.0, 1.42, 3.00, 58.20, 0.83, 7.895e+002, 7.895e+000, 258.50, 2.00, 2.212e+025, 2.212e+023
2036.0, 1.285e+018, 1.889e+016, 550.0, 1.47, 3.00, 58.27, 0.86, 7.864e+002, 7.864e+000, 258.30, 2.00, 2.205e+025, 2.205e+023
2066.0, 1.282e+018, 1.948e+016, 550.0, 1.52, 3.00, 58.33, 0.89, 7.833e+002, 7.833e+000, 258.09, 2.00, 2.198e+025, 2.198e+023
2096.0, 1.280e+018, 2.006e+016, 550.0, 1.57, 3.00, 58.40, 0.92, 7.802e+002, 7.802e+000, 257.88, 2.00, 2.191e+025, 2.191e+023
2126.0, 1.277e+018, 2.064e+016, 550.0, 1.62, 3.00, 58.46, 0.94, 7.771e+002, 7.771e+000, 257.68, 2.00, 2.184e+025, 2.184e+023
2156.0, 1.274e+018, 2.122e+016, 550.0, 1.66, 3.00, 58.53, 0.97, 7.740e+002, 7.740e+000, 257.47, 2.00, 2.177e+025, 2.177e+023
2186.0, 1.276e+018, 2.187e+016, 550.0, 1.71, 3.00, 58.77, 1.01, 7.709e+002, 7.709e+000, 257.22, 2.00, 2.171e+025, 2.171e+023
2216.0, 1.277e+018, 2.252e+016, 550.0, 1.76, 3.00, 59.00, 1.04, 7.678e+002, 7.678e+000, 256.96, 2.00, 2.164e+025, 2.164e+023
2246.0, 1.278e+018, 2.317e+016, 550.0, 1.81, 3.00, 59.24, 1.07, 7.648e+002, 7.648e+000, 256.71, 2.00, 2.158e+025, 2.158e+023
2276.0, 1.279e+018, 2.383e+016, 550.0, 1.86, 3.00, 59.47, 1.11, 7.617e+002, 7.617e+000, 256.45, 2.00, 2.151e+025, 2.151e+023
2306.0, 1.281e+018, 2.448e+016, 550.0, 1.91, 3.00, 59.71, 1.14, 7.587e+002, 7.587e+000, 256.20, 2.00, 2.145e+025, 2.145e+023
2336.0, 1.283e+018, 2.517e+016, 550.0, 1.96, 3.00, 60.02, 1.18, 7.557e+002, 7.557e+000, 255.98, 2.00, 2.138e+025, 2.138e+023
2366.0, 1.286e+018, 2.587e+016, 550.0, 2.01, 3.00, 60.33, 1.21, 7.527e+002, 7.527e+000, 255.75, 2.00, 2.131e+025, 2.131e+023
2396.0, 1.288e+018, 2.656e+016, 550.0, 2.06, 3.00, 60.64, 1.25, 7.496e+002, 7.496e+000, 255.53, 2.00, 2.125e+025, 2.125e+023
2426.0, 1.291e+018, 2.725e+016, 550.0, 2.11, 3.00, 60.95, 1.29, 7.466e+002, 7.466e+000, 255.31, 2.00, 2.118e+025, 2.118e+023
2456.0, 1.293e+018, 2.795e+016, 550.0, 2.16, 3.00, 61.26, 1.32, 7.436e+002, 7.436e+000, 255.08, 2.00, 2.111e+025, 2.111e+023
2486.0, 1.295e+018, 2.872e+016, 550.0, 2.22, 3.00, 61.52, 1.36, 7.407e+002, 7.407e+000, 254.88, 2.00, 2.105e+025, 2.105e+023
2516.0, 1.296e+018, 2.949e+016, 550.0, 2.27, 3.00, 61.78, 1.41, 7.377e+002, 7.377e+000, 254.68, 2.00, 2.098e+025, 2.098e+023
2546.0, 1.297e+018, 3.025e+016, 550.0, 2.33, 3.00, 62.04, 1.45, 7.347e+002, 7.347e+000, 254.48, 2.00, 2.091e+025, 2.091e+023
2576.0, 1.299e+018, 3.102e+016, 550.0, 2.39, 3.00, 62.31, 1.49, 7.318e+002, 7.318e+000, 254.28, 2.00, 2.084e+025, 2.084e+023
2606.0, 1.300e+018, 3.179e+016, 550.0, 2.45, 3.00, 62.57, 1.53, 7.288e+002, 7.288e+000, 254.08, 2.00, 2.078e+025, 2.078e+023
2636.0, 1.298e+018, 3.263e+016, 550.0, 2.51, 3.00, 62.72, 1.58, 7.259e+002, 7.259e+000, 253.95, 2.00, 2.070e+025, 2.070e+023
2666.0, 1.297e+018, 3.346e+016, 550.0, 2.58, 3.00, 62.87, 1.62, 7.230e+002, 7.230e+000, 253.83, 2.00, 2.063e+025, 2.063e+023
2696.0, 1.296e+018, 3.429e+016, 550.0, 2.65, 3.00, 63.02, 1.67, 7.201e+002, 7.201e+000, 253.70, 2.00, 2.056e+025, 2.056e+023
2726.0, 1.294e+018, 3.512e+016, 550.0, 2.71, 3.00, 63.17, 1.71, 7.172e+002, 7.172e+000, 253.58, 2.00, 2.048e+025, 2.048e+023
2756.0, 1.292e+018, 3.595e+016, 550.0, 2.78, 3.00, 63.32, 1.76, 7.143e+002, 7.143e+000, 253.46, 2.00, 2.041e+025, 2.041e+023
2786.0, 1.288e+018, 3.686e+016, 550.0, 2.86, 3.00, 63.27, 1.81, 7.114e+002, 7.114e+000, 253.17, 2.00, 2.035e+025, 2.035e+023
2816.0, 1.283e+018, 3.777e+016, 550.0, 2.94, 3.00, 63.21, 1.86, 7.085e+002, 7.085e+000, 252.89, 2.00, 2.029e+025, 2.029e+023
2846.0, 1.278e+018, 3.867e+016, 550.0, 3.03, 3.00, 63.16, 1.91, 7.057e+002, 7.057e+000, 252.61, 2.00, 2.023e+025, 2.023e+023
2876.0, 1.273e+018, 3.956e+016, 550.0, 3.11, 3.00, 63.11, 1.96, 7.028e+002, 7.028e+000, 252.33, 2.00, 2.017e+025, 2.017e+023
2906.0, 1.268e+018, 4.044e+016, 550.0, 3.19, 3.00, 63.05, 2.01, 6.999e+002, 6.999e+000, 252.04, 2.00, 2.011e+025, 2.011e+023
2936.0, 1.259e+018, 4.145e+016, 550.0, 3.29, 3.00, 62.81, 2.07, 6.971e+002, 6.971e+000, 251.83, 2.00, 2.005e+025, 2.005e+023
2966.0, 1.250e+018, 4.244e+016, 550.0, 3.39, 3.00, 62.57, 2.12, 6.943e+002, 6.943e+000, 251.62, 2.00, 1.999e+025, 1.999e+023
2996.0, 1.242e+018, 4.342e+016, 550.0, 3.50, 3.00, 62.32, 2.18, 6.915e+002, 6.915e+000, 251.40, 2.00, 1.992e+025, 1.992e+023
3026.0, 1.233e+018, 4.438e+016, 550.0, 3.60, 3.00, 62.08, 2.23, 6.887e+002, 6.887e+000, 251.19, 2.00, 1.986e+025, 1.986e+023
3056.0, 1.224e+018, 4.532e+016, 550.0, 3.70, 3.00, 61.84, 2.29, 6.858e+002, 6.858e+000, 250.98, 2.00, 1.979e+025, 1.979e+023
3086.0, 1.213e+018, 4.642e+016, 550.0, 3.83, 3.00, 61.50, 2.35, 6.831e+002, 6.831e+000, 250.77, 2.00, 1.973e+025, 1.973e+023
3116.0, 1.203e+018, 4.750e+016, 550.0, 3.95, 3.00, 61.16, 2.42, 6.803e+002, 6.803e+000, 250.55, 2.00, 1.966e+025, 1.966e+023
3146.0, 1.192e+018, 4.855e+016, 550.0, 4.07, 3.00, 60.82, 2.48, 6.775e+002, 6.775e+000, 250.34, 2.00, 1.960e+025, 1.960e+023
3176.0, 1.182e+018, 4.958e+016, 550.0, 4.20, 3.00, 60.49, 2.54, 6.747e+002, 6.747e+000, 250.13, 2.00, 1.954e+025, 1.954e+023
3206.0, 1.171e+018, 5.059e+016, 550.0, 4.32, 3.00, 60.15, 2.60, 6.720e+002, 6.720e+000, 249.92, 2.00, 1.947e+025, 1.947e+023
3236.0, 1.162e+018, 5.177e+016, 550.0, 4.46, 3.00, 59.85, 2.67, 6.692e+002, 6.692e+000, 249.65, 2.00, 1.942e+025, 1.942e+023
3266.0, 1.153e+018, 5.293e+016, 550.0, 4.59, 3.00, 59.56, 2.73, 6.665e+002, 6.665e+000, 249.38, 2.00, 1.936e+025, 1.936e+023
3296.0, 1.144e+018, 5.407e+016, 550.0, 4.73, 3.00, 59.26, 2.80, 6.638e+002, 6.638e+000, 249.11, 2.00, 1.930e+025, 1.930e+023
3326.0, 1.135e+018, 5.518e+016, 550.0, 4.86, 3.00, 58.97, 2.87, 6.610e+002, 6.610e+000, 248.84, 2.00, 1.924e+025, 1.924e+023
3356.0, 1.125e+018, 5.627e+016, 550.0, 5.00, 3.00, 58.67, 2.93, 6.583e+002, 6.583e+000, 248.57, 2.00, 1.918e+025, 1.918e+023
3386.0, 1.118e+018, 5.753e+016, 550.0, 5.15, 3.00, 58.46, 3.01, 6.556e+002, 6.556e+000, 248.30, 2.00, 1.912e+025, 1.912e+023
3416.0, 1.110e+018, 5.876e+016, 550.0, 5.29, 3.00, 58.24, 3.08, 6.529e+002, 6.529e+000, 248.04, 2.00, 1.906e+025, 1.906e+023
3446.0, 1.103e+018, 5.998e+016, 550.0, 5.44, 3.00, 58.03, 3.16, 6.502e+002, 6.502e+000, 247.77, 2.00, 1.901e+025, 1.901e+023
3476.0, 1.095e+018, 6.118e+016, 550.0, 5.58, 3.00, 57.81, 3.23, 6.475e+002, 6.475e+000, 247.51, 2.00, 1.895e+025, 1.895e+023
3506.0, 1.088e+018, 6.235e+016, 550.0, 5.73, 3.00, 57.60, 3.30, 6.448e+002, 6.448e+000, 247.24, 2.00, 1.889e+025, 1.889e+023
3536.0, 1.083e+018, 6.368e+016, 550.0, 5.88, 3.00, 57.52, 3.38, 6.422e+002, 6.422e+000, 246.98, 2.00, 1.883e+025, 1.883e+023
3566.0, 1.078e+018, 6.500e+016, 550.0, 6.03, 3.00, 57.44, 3.46, 6.395e+002, 6.395e+000, 246.71, 2.00, 1.877e+025, 1.877e+023
3596.0, 1.074e+018, 6.630e+016, 550.0, 6.17, 3.00, 57.37, 3.54, 6.369e+002, 6.369e+000, 246.44, 2.00, 1.872e+025, 1.872e+023
3626.0, 1.069e+018, 6.759e+016, 550.0, 6.32, 3.00, 57.29, 3.62, 6.342e+002, 6.342e+000, 246.18, 2.00, 1.866e+025, 1.866e+023
3656.0, 1.064e+018, 6.887e+016, 550.0, 6.47, 3.00, 57.22, 3.70, 6.316e+002, 6.316e+000, 245.91, 2.00, 1.860e+025, 1.860e+023
3686.0, 1.065e+018, 7.021e+016, 550.0, 6.59, 3.00, 57.43, 3.79, 6.289e+002, 6.289e+000, 245.67, 2.00, 1.854e+025, 1.854e+023
3716.0, 1.066e+018, 7.155e+016, 550.0, 6.71, 3.00, 57.65, 3.87, 6.263e+002, 6.263e+000, 245.44, 2.00, 1.848e+025, 1.848e+023
3746.0, 1.066e+018, 7.289e+016, 550.0, 6.84, 3.00, 57.87, 3.96, 6.237e+002, 6.237e+000, 245.20, 2.00, 1.842e+025, 1.842e+023
3776.0, 1.067e+018, 7.423e+016, 550.0, 6.96, 3.00, 58.09, 4.04, 6.211e+002, 6.211e+000, 244.96, 2.00, 1.836e+025, 1.836e+023
3806.0, 1.067e+018, 7.557e+016, 550.0, 7.08, 3.00, 58.30, 4.13, 6.185e+002, 6.185e+000, 244.73, 2.00, 1.830e+025, 1.830e+023
3836.0, 1.070e+018, 7.681e+016, 550.0, 7.18, 3.00, 58.66, 4.21, 6.159e+002, 6.159e+000, 244.47, 2.00, 1.825e+025, 1.825e+023
3866.0, 1.074e+018, 7.806e+016, 550.0, 7.27, 3.00, 59.02, 4.29, 6.134e+002, 6.134e+000, 244.21, 2.00, 1.819e+025, 1.819e+023
3896.0, 1.077e+018, 7.931e+016, 550.0, 7.36, 3.00, 59.39, 4.37, 6.108e+002, 6.108e+000, 243.95, 2.00, 1.813e+025, 1.813e+023
3926.0, 1.080e+018, 8.056e+016, 550.0, 7.46, 3.00, 59.75, 4.46, 6.082e+002, 6.082e+000, 243.69, 2.00, 1.808e+025, 1.808e+023
3956.0, 1.083e+018, 8.181e+016, 550.0, 7.55, 3.00, 60.11, 4.54, 6.057e+002, 6.057e+000, 243.44, 2.00, 1.802e+025, 1.802e+023
3986.0, -9.999e+003, 8.991e+005, 550.0, 7.67, 3.00, -9999.00, -9999.00, 6.031e+002, 6.031e+000, 243.22, 2.00, 1.796e+025, 1.796e+023
4016.0, -9.999e+003, 8.991e+005, 550.0, 7.79, 3.00, -9999.00, -9999.00, 6.006e+002, 6.006e+000, 243.00, 2.00, 1.790e+025, 1.790e+023
4046.0, -9.999e+003, 8.991e+005, 550.0, 7.91, 3.00, -9999.00, -9999.00, 5.981e+002, 5.981e+000, 242.78, 2.00, 1.784e+025, 1.784e+023
4076.0, -9.999e+003, 8.991e+005, 550.0, 8.03, 3.00, -9999.00, -9999.00, 5.955e+002, 5.955e+000, 242.56, 2.00, 1.778e+025, 1.778e+023
4106.0, -9.999e+003, 8.991e+005, 550.0, 8.15, 3.00, -9999.00, -9999.00, 5.930e+002, 5.930e+000, 242.34, 2.00, 1.772e+025, 1.772e+023
4136.0, -9.999e+003, 8.991e+005, 550.0, 8.23, 3.00, -9999.00, -9999.00, 5.905e+002, 5.905e+000, 242.31, 2.00, 1.765e+025, 1.765e+023
4166.0, -9.999e+003, 8.991e+005, 550.0, 8.31, 3.00, -9999.00, -9999.00, 5.880e+002, 5.880e+000, 242.28, 2.00, 1.758e+025, 1.758e+023
4196.0, -9.999e+003, 8.991e+005, 550.0, 8.39, 3.00, -9999.00, -9999.00, 5.856e+002, 5.856e+000, 242.25, 2.00, 1.751e+025, 1.751e+023
4226.0, -9.999e+003, 8.991e+005, 550.0, 8.47, 3.00, -9999.00, -9999.00, 5.831e+002, 5.831e+000, 242.23, 2.00, 1.743e+025, 1.743e+023
4256.0, -9.999e+003, 8.991e+005, 550.0, 8.55, 3.00, -9999.00, -9999.00, 5.806e+002, 5.806e+000, 242.20, 2.00, 1.736e+025, 1.736e+023
4286.0, -9.999e+003, 8.991e+005, 550.0, 8.63, 3.00, -9999.00, -9999.00, 5.782e+002, 5.782e+000, 242.12, 2.00, 1.730e+025, 1.730e+023
4316.0, -9.999e+003, 8.991e+005, 550.0, 8.71, 3.00, -9999.00, -9999.00, 5.757e+002, 5.757e+000, 242.04, 2.00, 1.723e+025, 1.723e+023
4346.0, -9.999e+003, 8.991e+005, 550.0, 8.80, 3.00, -9999.00, -9999.00, 5.733e+002, 5.733e+000, 241.97, 2.00, 1.716e+025, 1.716e+023
4376.0, -9.999e+003, 8.991e+005, 550.0, 8.88, 3.00, -9999.00, -9999.00, 5.709e+002, 5.709e+000, 241.89, 2.00, 1.709e+025, 1.709e+023
4406.0, -9.999e+003, 8.991e+005, 550.0, 8.96, 3.00, -9999.00, -9999.00, 5.684e+002, 5.684e+000, 241.81, 2.00, 1.703e+025, 1.703e+023
4436.0, -9.999e+003, 8.991e+005, 550.0, 9.24, 3.00, -9999.00, -9999.00, 5.660e+002, 5.660e+000, 241.82, 2.00, 1.695e+025, 1.695e+023
4466.0, -9.999e+003, 8.991e+005, 550.0, 9.51, 3.00, -9999.00, -9999.00, 5.637e+002, 5.637e+000, 241.84, 2.00, 1.688e+025, 1.688e+023
4496.0, -9.999e+003, 8.991e+005, 550.0, 9.79, 3.00, -9999.00, -9999.00, 5.613e+002, 5.613e+000, 241.85, 2.00, 1.681e+025, 1.681e+023
4526.0, -9.999e+003, 8.991e+005, 550.0, 10.07, 3.00, -9999.00, -9999.00, 5.589e+002, 5.589e+000, 241.87, 2.00, 1.674e+025, 1.674e+023
4556.0, -9.999e+003, 8.991e+005, 550.0, 10.34, 3.00, -9999.00, -9999.00, 5.565e+002, 5.565e+000, 241.88, 2.00, 1.666e+025, 1.666e+023
4586.0, -9.999e+003, 8.991e+005, 550.0, 10.72, 3.00, -9999.00, -9999.00, 5.542e+002, 5.542e+000, 241.74, 2.00, 1.660e+025, 1.660e+023
4616.0, -9.999e+003, 8.991e+005, 550.0, 11.10, 3.00, -9999.00, -9999.00, 5.518e+002, 5.518e+000, 241.60, 2.00, 1.654e+025, 1.654e+023
4646.0, -9.999e+003, 8.991e+005, 550.0, 11.48, 3.00, -9999.00, -9999.00, 5.495e+002, 5.495e+000, 241.46, 2.00, 1.648e+025, 1.648e+023
4676.0, -9.999e+003, 8.991e+005, 550.0, 11.85, 3.00, -9999.00, -9999.00, 5.472e+002, 5.472e+000, 241.32, 2.00, 1.642e+025, 1.642e+023
4706.0, -9.999e+003, 8.991e+005, 550.0, 12.23, 3.00, -9999.00, -9999.00, 5.448e+002, 5.448e+000, 241.18, 2.00, 1.636e+025, 1.636e+023
4736.0, -9.999e+003, 8.991e+005, 550.0, 12.19, 3.00, -9999.00, -9999.00, 5.425e+002, 5.425e+000, 241.05, 2.00, 1.630e+025, 1.630e+023
4766.0, -9.999e+003, 8.991e+005, 550.0, 12.16, 3.00, -9999.00, -9999.00, 5.402e+002, 5.402e+000, 240.91, 2.00, 1.624e+025, 1.624e+023
4796.0, -9.999e+003, 8.991e+005, 550.0, 12.12, 3.00, -9999.00, -9999.00, 5.380e+002, 5.380e+000, 240.77, 2.00, 1.618e+025, 1.618e+023
4826.0, -9.999e+003, 8.991e+005, 550.0, 12.08, 3.00, -9999.00, -9999.00, 5.357e+002, 5.357e+000, 240.64, 2.00, 1.612e+025, 1.612e+023
4856.0, -9.999e+003, 8.991e+005, 550.0, 12.04, 3.00, -9999.00, -9999.00, 5.334e+002, 5.334e+000, 240.50, 2.00, 1.606e+025, 1.606e+023
4886.0, -9.999e+003, 8.991e+005, 550.0, 11.67, 3.00, -9999.00, -9999.00, 5.311e+002, 5.311e+000, 240.30, 2.00, 1.601e+025, 1.601e+023
