1556.0, 1.439e+018, 1.805e+016, 550.0, 1.25, 3.00, 67.50, 0.85, 8.401e+002, 8.401e+000, 285.35, 2.00, 2.132e+025, 2.132e+023
1586.0, 1.444e+018, 1.850e+016, 550.0, 1.28, 3.00, 67.92, 0.87, 8.372e+002, 8.372e+000, 285.17, 2.00, 2.126e+025, 2.126e+023
1616.0, 1.437e+018, 1.880e+016, 550.0, 1.31, 3.00, 67.80, 0.89, 8.342e+002, 8.342e+000, 284.99, 2.00, 2.120e+025, 2.120e+023
1646.0, 1.427e+018, 1.905e+016, 550.0, 1.34, 3.00, 67.51, 0.90, 8.312e+002, 8.312e+000, 284.81, 2.00, 2.114e+025, 2.114e+023
1676.0, 1.419e+018, 1.932e+016, 550.0, 1.36, 3.00, 67.32, 0.92, 8.282e+002, 8.282e+000, 284.63, 2.00, 2.107e+025, 2.107e+023
1706.0, 1.417e+018, 1.969e+016, 550.0, 1.39, 3.00, 67.46, 0.94, 8.252e+002, 8.252e+000, 284.45, 2.00, 2.101e+025, 2.101e+023
1736.0, 1.398e+018, 2.015e+016, 550.0, 1.44, 3.00, 66.71, 0.96, 8.223e+002, 8.223e+000, 284.25, 2.00, 2.095e+025, 2.095e+023
1766.0, 1.378e+018, 2.059e+016, 550.0, 1.49, 3.00, 65.94, 0.99, 8.193e+002, 8.193e+000, 284.04, 2.00, 2.089e+025, 2.089e+023
1796.0, 1.366e+018, 2.114e+016, 550.0, 1.55, 3.00, 65.57, 1.01, 8.164e+002, 8.164e+000, 283.83, 2.00, 2.083e+025, 2.083e+023
1826.0, 1.373e+018, 2.196e+016, 550.0, 1.60, 3.00, 66.07, 1.06, 8.135e+002, 8.135e+000, 283.63, 2.00, 2.077e+025, 2.077e+023
1856.0, 1.376e+018, 2.274e+016, 550.0, 1.65, 3.00, 66.41, 1.10, 8.105e+002, 8.105e+000, 283.42, 2.00, 2.071e+025, 2.071e+023
1886.0, 1.362e+018, 2.338e+016, 550.0, 1.72, 3.00, 65.92, 1.13, 8.076e+002, 8.076e+000, 283.21, 2.00, 2.065e+025, 2.065e+023
1916.0, 1.342e+018, 2.391e+016, 550.0, 1.78, 3.00, 65.18, 1.16, 8.047e+002, 8.047e+000, 282.99, 2.00, 2.060e+025, 2.060e+023
1946.0, 1.329e+018, 2.452e+016, 550.0, 1.85, 3.00, 64.70, 1.19, 8.018e+002, 8.018e+000, 282.78, 2.00, 2.054e+025, 2.054e+023
1976.0, 1.330e+018, 2.540e+016, 550.0, 1.91, 3.00, 64.94, 1.24, 7.989e+002, 7.989e+000, 282.57, 2.00, 2.048e+025, 2.048e+023
2006.0, 1.493e+018, 1.041e+016, 550.0, 0.70, 3.00, 73.11, 0.51, 7.960e+002, 7.960e+000, 282.36, 2.00, 2.042e+025, 2.042e+023
2036.0, 1.443e+018, 1.047e+016, 550.0, 0.73, 3.00, 70.88, 0.51, 7.932e+002, 7.932e+000, 282.12, 2.00, 2.036e+025, 2.036e+023
2066.0, 1.391e+018, 1.048e+016, 550.0, 0.75, 3.00, 68.52, 0.52, 7.903e+002, 7.903e+000, 281.87, 2.00, 2.031e+025, 2.031e+023
2096.0, 1.335e+018, 1.042e+016, 550.0, 0.78, 3.00, 65.90, 0.51, 7.874e+002, 7.874e+000, 281.63, 2.00, 2.025e+025, 2.025e+023
2126.0, 1.275e+018, 1.031e+016, 550.0, 0.81, 3.00, 63.14, 0.51, 7.846e+002, 7.846e+000, 281.38, 2.00, 2.020e+025, 2.020e+023
2156.0, 1.443e+018, 1.206e+016, 550.0, 0.84, 3.00, 71.64, 0.60, 7.817e+002, 7.817e+000, 281.14, 2.00, 2.014e+025, 2.014e+023
2186.0, 1.428e+018, 1.243e+016, 550.0, 0.87, 3.00, 71.10, 0.62, 7.789e+002, 7.789e+000, 280.87, 2.00, 2.009e+025, 2.009e+023
2216.0, 1.413e+018, 1.279e+016, 550.0, 0.90, 3.00, 70.56, 0.64, 7.761e+002, 7.761e+000, 280.60, 2.00, 2.003e+025, 2.003e+023
2246.0, 1.399e+018, 1.314e+016, 550.0, 0.94, 3.00, 70.02, 0.66, 7.733e+002, 7.733e+000, 280.32, 2.00, 1.998e+025, 1.998e+023
2276.0, 1.384e+018, 1.348e+016, 550.0, 0.97, 3.00, 69.48, 0.68, 7.704e+002, 7.704e+000, 280.05, 2.00, 1.993e+025, 1.993e+023
2306.0, 1.370e+018, 1.381e+016, 550.0, 1.01, 3.00, 68.94, 0.69, 7.676e+002, 7.676e+000, 279.78, 2.00, 1.987e+025, 1.987e+023
2336.0, 1.352e+018, 1.421e+016, 550.0, 1.05, 3.00, 68.22, 0.72, 7.648e+002, 7.648e+000, 279.54, 2.00, 1.982e+025, 1.982e+023
2366.0, 1.334e+018, 1.459e+016, 550.0, 1.09, 3.00, 67.50, 0.74, 7.621e+002, 7.621e+000, 279.31, 2.00, 1.976e+025, 1.976e+023
2396.0, 1.316e+018, 1.497e+016, 550.0, 1.14, 3.00, 66.78, 0.76, 7.593e+002, 7.593e+000, 279.07, 2.00, 1.971e+025, 1.971e+023
2426.0, 1.298e+018, 1.532e+016, 550.0, 1.18, 3.00, 66.07, 0.78, 7.565e+002, 7.565e+000, 278.84, 2.00, 1.965e+025, 1.965e+023
2456.0, 1.280e+018, 1.566e+016, 550.0, 1.22, 3.00, 65.35, 0.80, 7.537e+002, 7.537e+000, 278.60, 2.00, 1.959e+025, 1.959e+023
2486.0, 1.261e+018, 1.609e+016, 550.0, 1.28, 3.00, 64.54, 0.82, 7.510e+002, 7.510e+000, 278.34, 2.00, 1.954e+025, 1.954e+023
2516.0, 1.242e+018, 1.651e+016, 550.0, 1.33, 3.00, 63.74, 0.85, 7.482e+002, 7.482e+000, 278.08, 2.00, 1.949e+025, 1.949e+023
2546.0, 1.223e+018, 1.690e+016, 550.0, 1.38, 3.00, 62.93, 0.87, 7.455e+002, 7.455e+000, 277.81, 2.00, 1.943e+025, 1.943e+023
2576.0, 1.204e+018, 1.727e+016, 550.0, 1.43, 3.00, 62.12, 0.89, 7.427e+002, 7.427e+000, 277.55, 2.00, 1.938e+025, 1.938e+023
2606.0, 1.185e+018, 1.763e+016, 550.0, 1.49, 3.00, 61.32, 0.91, 7.400e+002, 7.400e+000, 277.29, 2.00, 1.933e+025, 1.933e+023
2636.0, 1.167e+018, 1.809e+016, 550.0, 1.55, 3.00, 60.58, 0.94, 7.373e+002, 7.373e+000, 277.19, 2.00, 1.926e+025, 1.926e+023
2666.0, 1.149e+018, 1.852e+016, 550.0, 1.61, 3.00, 59.83, 0.96, 7.346e+002, 7.346e+000, 277.09, 2.00, 1.920e+025, 1.920e+023
2696.0, 1.131e+018, 1.894e+016, 550.0, 1.67, 3.00, 59.09, 0.99, 7.319e+002, 7.319e+000, 276.99, 2.00, 1.914e+025, 1.914e+023
2726.0, 1.113e+018, 1.933e+016, 550.0, 1.74, 3.00, 58.35, 1.01, 7.292e+002, 7.292e+000, 276.89, 2.00, 1.907e+025, 1.907e+023
2756.0, 1.095e+018, 1.971e+016, 550.0, 1.80, 3.00, 57.61, 1.04, 7.265e+002, 7.265e+000, 276.79, 2.00, 1.901e+025, 1.901e+023
2786.0, 1.080e+018, 2.018e+016, 550.0, 1.87, 3.00, 57.00, 1.07, 7.238e+002, 7.238e+000, 276.72, 2.00, 1.894e+025, 1.894e+023
2816.0, 1.065e+018, 2.064e+016, 550.0, 1.94, 3.00, 56.38, 1.09, 7.211e+002, 7.211e+000, 276.64, 2.00, 1.888e+025, 1.888e+023
2846.0, 1.049e+018, 2.108e+016, 550.0, 2.01, 3.00, 55.77, 1.12, 7.185e+002, 7.185e+000, 276.57, 2.00, 1.882e+025, 1.882e+023
2876.0, 1.034e+018, 2.150e+016, 550.0, 2.08, 3.00, 55.16, 1.15, 7.158e+002, 7.158e+000, 276.49, 2.00, 1.875e+025, 1.875e+023
2906.0, 1.019e+018, 2.190e+016, 550.0, 2.15, 3.00, 54.55, 1.17, 7.132e+002, 7.132e+000, 276.42, 2.00, 1.869e+025, 1.869e+023
2936.0, 1.007e+018, 2.240e+016, 550.0, 2.22, 3.00, 54.08, 1.20, 7.105e+002, 7.105e+000, 276.28, 2.00, 1.863e+025, 1.863e+023
2966.0, 9.953e+017, 2.288e+016, 550.0, 2.30, 3.00, 53.61, 1.23, 7.079e+002, 7.079e+000, 276.15, 2.00, 1.857e+025, 1.857e+023
2996.0, 9.834e+017, 2.335e+016, 550.0, 2.37, 3.00, 53.13, 1.26, 7.053e+002, 7.053e+000, 276.01, 2.00, 1.851e+025, 1.851e+023
3026.0, 9.715e+017, 2.380e+016, 550.0, 2.45, 3.00, 52.66, 1.29, 7.027e+002, 7.027e+000, 275.88, 2.00, 1.845e+025, 1.845e+023
3056.0, 9.597e+017, 2.423e+016, 550.0, 2.52, 3.00, 52.19, 1.32, 7.001e+002, 7.001e+000, 275.74, 2.00, 1.839e+025, 1.839e+023
3086.0, 9.500e+017, 2.476e+016, 550.0, 2.61, 3.00, 51.81, 1.35, 6.975e+002, 6.975e+000, 275.53, 2.00, 1.834e+025, 1.834e+023
3116.0, 9.403e+017, 2.527e+016, 550.0, 2.69, 3.00, 51.43, 1.38, 6.949e+002, 6.949e+000, 275.32, 2.00, 1.828e+025, 1.828e+023
3146.0, 9.306e+017, 2.577e+016, 550.0, 2.77, 3.00, 51.06, 1.41, 6.923e+002, 6.923e+000, 275.11, 2.00, 1.823e+025, 1.823e+023
3176.0, 9.210e+017, 2.626e+016, 550.0, 2.85, 3.00, 50.68, 1.44, 6.898e+002, 6.898e+000, 274.89, 2.00, 1.817e+025, 1.817e+023
3206.0, 9.114e+017, 2.673e+016, 550.0, 2.93, 3.00, 50.30, 1.47, 6.872e+002, 6.872e+000, 274.68, 2.00, 1.812e+025, 1.812e+023
3236.0, 9.025e+017, 2.729e+016, 550.0, 3.02, 3.00, 49.96, 1.51, 6.846e+002, 6.846e+000, 274.49, 2.00, 1.807e+025, 1.807e+023
3266.0, 8.936e+017, 2.785e+016, 550.0, 3.12, 3.00, 49.62, 1.55, 6.821e+002, 6.821e+000, 274.30, 2.00, 1.801e+025, 1.801e+023
3296.0, 8.848e+017, 2.839e+016, 550.0, 3.21, 3.00, 49.28, 1.58, 6.796e+002, 6.796e+000, 274.11, 2.00, 1.796e+025, 1.796e+023
3326.0, 8.760e+017, 2.891e+016, 550.0, 3.30, 3.00, 48.94, 1.61, 6.770e+002, 6.770e+000, 273.92, 2.00, 1.790e+025, 1.790e+023
3356.0, 8.672e+017, 2.942e+016, 550.0, 3.39, 3.00, 48.59, 1.65, 6.745e+002, 6.745e+000, 273.73, 2.00, 1.785e+025, 1.785e+023
3386.0, 8.586e+017, 3.004e+016, 550.0, 3.50, 3.00, 48.25, 1.69, 6.720e+002, 6.720e+000, 273.53, 2.00, 1.779e+025, 1.779e+023
3416.0, 8.499e+017, 3.064e+016, 550.0, 3.61, 3.00, 47.91, 1.73, 6.695e+002, 6.695e+000, 273.33, 2.00, 1.774e+025, 1.774e+023
3446.0, 8.413e+017, 3.123e+016, 550.0, 3.71, 3.00, 47.57, 1.77, 6.670e+002, 6.670e+000, 273.12, 2.00, 1.769e+025, 1.769e+023
3476.0, 8.327e+017, 3.180e+016, 550.0, 3.82, 3.00, 47.22, 1.80, 6.645e+002, 6.645e+000, 272.92, 2.00, 1.763e+025, 1.763e+023
3506.0, 8.242e+017, 3.235e+016, 550.0, 3.93, 3.00, 46.88, 1.84, 6.620e+002, 6.620e+000, 272.72, 2.00, 1.758e+025, 1.758e+023
3536.0, 8.158e+017, 3.302e+016, 550.0, 4.05, 3.00, 46.55, 1.88, 6.595e+002, 6.595e+000, 272.57, 2.00, 1.752e+025, 1.752e+023
3566.0, 8.074e+017, 3.367e+016, 550.0, 4.17, 3.00, 46.22, 1.93, 6.570e+002, 6.570e+000, 272.42, 2.00, 1.747e+025, 1.747e+023
3596.0, 7.991e+017, 3.430e+016, 550.0, 4.29, 3.00, 45.89, 1.97, 6.546e+002, 6.546e+000, 272.27, 2.00, 1.741e+025, 1.741e+023
3626.0, 7.908e+017, 3.491e+016, 550.0, 4.41, 3.00, 45.56, 2.01, 6.521e+002, 6.521e+000, 272.12, 2.00, 1.736e+025, 1.736e+023
3656.0, 7.825e+017, 3.550e+016, 550.0, 4.54, 3.00, 45.23, 2.05, 6.497e+002, 6.497e+000, 271.97, 2.00, 1.730e+025, 1.730e+023
3686.0, 7.755e+017, 3.620e+016, 550.0, 4.67, 3.00, 44.97, 2.10, 6.472e+002, 6.472e+000, 271.84, 2.00, 1.724e+025, 1.724e+023
3716.0, 7.685e+017, 3.688e+016, 550.0, 4.80, 3.00, 44.71, 2.15, 6.448e+002, 6.448e+000, 271.71, 2.00, 1.719e+025, 1.719e+023
3746.0, 7.615e+017, 3.754e+016, 550.0, 4.93, 3.00, 44.45, 2.19, 6.424e+002, 6.424e+000, 271.58, 2.00, 1.713e+025, 1.713e+023
3776.0, 7.545e+017, 3.818e+016, 550.0, 5.06, 3.00, 44.19, 2.24, 6.399e+002, 6.399e+000, 271.45, 2.00, 1.708e+025, 1.708e+023
3806.0, 7.475e+017, 3.881e+016, 550.0, 5.19, 3.00, 43.93, 2.28, 6.375e+002, 6.375e+000, 271.32, 2.00, 1.702e+025, 1.702e+023
3836.0, 7.433e+017, 3.950e+016, 550.0, 5.31, 3.00, 43.85, 2.33, 6.351e+002, 6.351e+000, 271.35, 2.00, 1.695e+025, 1.695e+023
3866.0, 7.391e+017, 4.019e+016, 550.0, 5.44, 3.00, 43.77, 2.38, 6.328e+002, 6.328e+000, 271.38, 2.00, 1.689e+025, 1.689e+023
3896.0, 7.349e+017, 4.087e+016, 550.0, 5.56, 3.00, 43.69, 2.43, 6.304e+002, 6.304e+000, 271.41, 2.00, 1.682e+025, 1.682e+023
3926.0, 7.307e+017, 4.154e+016, 550.0, 5.68, 3.00, 43.60, 2.48, 6.280e+002, 6.280e+000, 271.45, 2.00, 1.676e+025, 1.676e+023
3956.0, 7.265e+017, 4.220e+016, 550.0, 5.81, 3.00, 43.52, 2.53, 6.256e+002, 6.256e+000, 271.48, 2.00, 1.669e+025, 1.669e+023
3986.0, 7.263e+017, 4.291e+016, 550.0, 5.91, 3.00, 43.66, 2.58, 6.233e+002, 6.233e+000, 271.35, 2.00, 1.664e+025, 1.664e+023
4016.0, 7.261e+017, 4.363e+016, 550.0, 6.01, 3.00, 43.79, 2.63, 6.209e+002, 6.209e+000, 271.22, 2.00, 1.658e+025, 1.658e+023
4046.0, 7.258e+017, 4.434e+016, 550.0, 6.11, 3.00, 43.92, 2.68, 6.186e+002, 6.186e+000, 271.09, 2.00, 1.653e+025, 1.653e+023
4076.0, 7.256e+017, 4.505e+016, 550.0, 6.21, 3.00, 44.05, 2.73, 6.163e+002, 6.163e+000, 270.96, 2.00, 1.647e+025, 1.647e+023
4106.0, 7.254e+017, 4.576e+016, 550.0, 6.31, 3.00, 44.18, 2.79, 6.139e+002, 6.139e+000, 270.84, 2.00, 1.642e+025, 1.642e+023
4136.0, 7.299e+017, 4.651e+016, 550.0, 6.37, 3.00, 44.60, 2.84, 6.116e+002, 6.116e+000, 270.69, 2.00, 1.636e+025, 1.636e+023
4166.0, 7.343e+017, 4.726e+016, 550.0, 6.44, 3.00, 45.02, 2.90, 6.093e+002, 6.093e+000, 270.55, 2.00, 1.631e+025, 1.631e+023
4196.0, 7.387e+017, 4.801e+016, 550.0, 6.50, 3.00, 45.44, 2.95, 6.070e+002, 6.070e+000, 270.40, 2.00, 1.626e+025, 1.626e+023
4226.0, 7.431e+017, 4.877e+016, 550.0, 6.56, 3.00, 45.85, 3.01, 6.047e+002, 6.047e+000, 270.26, 2.00, 1.621e+025, 1.621e+023
4256.0, 7.474e+017, 4.953e+016, 550.0, 6.63, 3.00, 46.27, 3.07, 6.024e+002, 6.024e+000, 270.11, 2.00, 1.615e+025, 1.615e+023
4286.0, 7.553e+017, 5.033e+016, 550.0, 6.66, 3.00, 46.91, 3.13, 6.001e+002, 6.001e+000, 269.98, 2.00, 1.610e+025, 1.610e+023
4316.0, 7.630e+017, 5.113e+016, 550.0, 6.70, 3.00, 47.55, 3.19, 5.979e+002, 5.979e+000, 269.86, 2.00, 1.605e+025, 1.605e+023
4346.0, 7.707e+017, 5.193e+016, 550.0, 6.74, 3.00, 48.19, 3.25, 5.956e+002, 5.956e+000, 269.73, 2.00, 1.599e+025, 1.599e+023
4376.0, 7.784e+017, 5.273e+016, 550.0, 6.77, 3.00, 48.83, 3.31, 5.933e+002, 5.933e+000, 269.60, 2.00, 1.594e+025, 1.594e+023
4406.0, 7.860e+017, 5.353e+016, 550.0, 6.81, 3.00, 49.47, 3.37, 5.911e+002, 5.911e+000, 269.47, 2.00, 1.589e+025, 1.589e+023
4436.0, 7.950e+017, 5.438e+016, 550.0, 6.84, 3.00, 50.20, 3.43, 5.888e+002, 5.888e+000, 269.32, 2.00, 1.584e+025, 1.584e+023
4466.0, 8.039e+017, 5.523e+016, 550.0, 6.87, 3.00, 50.93, 3.50, 5.866e+002, 5.866e+000, 269.17, 2.00, 1.578e+025, 1.578e+023
4496.0, 8.128e+017, 5.608e+016, 550.0, 6.90, 3.00, 51.66, 3.56, 5.844e+002, 5.844e+000, 269.02, 2.00, 1.573e+025, 1.573e+023
