1976.0, 1.316e+018, 1.942e+016, 550.0, 1.48, 3.00, 63.33, 0.93, 8.066e+002, 8.066e+000, 281.11, 2.00, 2.078e+025, 2.078e+023
2006.0, 1.314e+018, 2.003e+016, 550.0, 1.52, 3.00, 63.44, 0.97, 8.037e+002, 8.037e+000, 281.05, 2.00, 2.071e+025, 2.071e+023
2036.0, 1.332e+018, 2.069e+016, 550.0, 1.55, 3.00, 64.53, 1.00, 8.008e+002, 8.008e+000, 281.01, 2.00, 2.064e+025, 2.064e+023
2066.0, 1.350e+018, 2.136e+016, 550.0, 1.58, 3.00, 65.62, 1.04, 7.979e+002, 7.979e+000, 280.97, 2.00, 2.057e+025, 2.057e+023
2096.0, 1.367e+018, 2.204e+016, 550.0, 1.61, 3.00, 66.71, 1.08, 7.950e+002, 7.950e+000, 280.93, 2.00, 2.050e+025, 2.050e+023
2126.0, 1.385e+018, 2.273e+016, 550.0, 1.64, 3.00, 67.80, 1.11, 7.921e+002, 7.921e+000, 280.89, 2.00, 2.042e+025, 2.042e+023
2156.0, 1.402e+018, 2.342e+016, 550.0, 1.67, 3.00, 68.89, 1.15, 7.892e+002, 7.892e+000, 280.85, 2.00, 2.035e+025, 2.035e+023
2186.0, 1.454e+018, 2.420e+016, 550.0, 1.66, 3.00, 71.68, 1.19, 7.864e+002, 7.864e+000, 280.69, 2.00, 2.029e+025, 2.029e+023
2216.0, -9.999e+003, 8.991e+005, 550.0, 1.66, 3.00, -9999.00, -9999.00, 7.835e+002, 7.835e+000, 280.52, 2.00, 2.023e+025, 2.023e+023
2246.0, -9.999e+003, 8.991e+005, 550.0, 1.65, 3.00, -9999.00, -9999.00, 7.807e+002, 7.807e+000, 280.36, 2.00, 2.017e+025, 2.017e+023
2276.0, -9.999e+003, 8.991e+005, 550.0, 1.64, 3.00, -9999.00, -9999.00, 7.778e+002, 7.778e+000, 280.19, 2.00, 2.011e+025, 2.011e+023
2306.0, -9.999e+003, 8.991e+005, 550.0, 1.64, 3.00, -9999.00, -9999.00, 7.750e+002, 7.750e+000, 280.03, 2.00, 2.004e+025, 2.004e+023
2336.0, -9.999e+003, 8.991e+005, 550.0, 1.60, 3.00, -9999.00, -9999.00, 7.722e+002, 7.722e+000, 279.84, 2.00, 1.999e+025, 1.999e+023
2366.0, -9.999e+003, 8.991e+005, 550.0, 1.56, 3.00, -9999.00, -9999.00, 7.694e+002, 7.694e+000, 279.65, 2.00, 1.993e+025, 1.993e+023
2396.0, -9.999e+003, 8.991e+005, 550.0, 1.53, 3.00, -9999.00, -9999.00, 7.666e+002, 7.666e+000, 279.46, 2.00, 1.987e+025, 1.987e+023
2426.0, -9.999e+003, 8.991e+005, 550.0, 1.49, 3.00, -9999.00, -9999.00, 7.638e+002, 7.638e+000, 279.27, 2.00, 1.981e+025, 1.981e+023
2456.0, -9.999e+003, 8.991e+005, 550.0, 1.46, 3.00, -9999.00, -9999.00, 7.610e+002, 7.610e+000, 279.08, 2.00, 1.975e+025, 1.975e+023
2486.0, -9.999e+003, 8.991e+005, 550.0, 1.41, 3.00, -9999.00, -9999.00, 7.582e+002, 7.582e+000, 278.88, 2.00, 1.969e+025, 1.969e+023
2516.0, -9.999e+003, 8.991e+005, 550.0, 1.36, 3.00, -9999.00, -9999.00, 7.554e+002, 7.554e+000, 278.68, 2.00, 1.963e+025, 1.963e+023
2546.0, -9.999e+003, 8.991e+005, 550.0, 1.31, 3.00, -9999.00, -9999.00, 7.527e+002, 7.527e+000, 278.48, 2.00, 1.958e+025, 1.958e+023
2576.0, -9.999e+003, 8.991e+005, 550.0, 1.26, 3.00, -9999.00, -9999.00, 7.499e+002, 7.499e+000, 278.28, 2.00, 1.952e+025, 1.952e+023
2606.0, -9.999e+003, 8.991e+005, 550.0, 1.22, 3.00, -9999.00, -9999.00, 7.472e+002, 7.472e+000, 278.08, 2.00, 1.946e+025, 1.946e+023
2636.0, -9.999e+003, 8.991e+005, 550.0, 1.20, 3.00, -9999.00, -9999.00, 7.444e+002, 7.444e+000, 277.89, 2.00, 1.940e+025, 1.940e+023
2666.0, -9.999e+003, 8.991e+005, 550.0, 1.18, 3.00, -9999.00, -9999.00, 7.417e+002, 7.417e+000, 277.70, 2.00, 1.935e+025, 1.935e+023
2696.0, -9.999e+003, 8.991e+005, 550.0, 1.16, 3.00, -9999.00, -9999.00, 7.390e+002, 7.390e+000, 277.50, 2.00, 1.929e+025, 1.929e+023
2726.0, -9.999e+003, 8.991e+005, 550.0, 1.14, 3.00, -9999.00, -9999.00, 7.363e+002, 7.363e+000, 277.31, 2.00, 1.923e+025, 1.923e+023
2756.0, -9.999e+003, 8.991e+005, 550.0, 1.12, 3.00, -9999.00, -9999.00, 7.335e+002, 7.335e+000, 277.12, 2.00, 1.917e+025, 1.917e+023
2786.0, -9.999e+003, 8.991e+005, 550.0, 1.15, 3.00, -9999.00, -9999.00, 7.309e+002, 7.309e+000, 276.88, 2.00, 1.912e+025, 1.912e+023
2816.0, -9.999e+003, 8.991e+005, 550.0, 1.18, 3.00, -9999.00, -9999.00, 7.282e+002, 7.282e+000, 276.63, 2.00, 1.907e+025, 1.907e+023
2846.0, -9.999e+003, 8.991e+005, 550.0, 1.21, 3.00, -9999.00, -9999.00, 7.255e+002, 7.255e+000, 276.38, 2.00, 1.901e+025, 1.901e+023
2876.0, -9.999e+003, 8.991e+005, 550.0, 1.24, 3.00, -9999.00, -9999.00, 7.228e+002, 7.228e+000, 276.14, 2.00, 1.896e+025, 1.896e+023
2906.0, -9.999e+003, 8.991e+005, 550.0, 1.27, 3.00, -9999.00, -9999.00, 7.201e+002, 7.201e+000, 275.89, 2.00, 1.890e+025, 1.890e+023
2936.0, -9.999e+003, 8.991e+005, 550.0, 1.32, 3.00, -9999.00, -9999.00, 7.175e+002, 7.175e+000, 275.69, 2.00, 1.885e+025, 1.885e+023
2966.0, -9.999e+003, 8.991e+005, 550.0, 1.37, 3.00, -9999.00, -9999.00, 7.148e+002, 7.148e+000, 275.49, 2.00, 1.879e+025, 1.879e+023
2996.0, -9.999e+003, 8.991e+005, 550.0, 1.42, 3.00, -9999.00, -9999.00, 7.122e+002, 7.122e+000, 275.29, 2.00, 1.874e+025, 1.874e+023
3026.0, -9.999e+003, 8.991e+005, 550.0, 1.46, 3.00, -9999.00, -9999.00, 7.095e+002, 7.095e+000, 275.10, 2.00, 1.868e+025, 1.868e+023
3056.0, -9.999e+003, 8.991e+005, 550.0, 1.51, 3.00, -9999.00, -9999.00, 7.069e+002, 7.069e+000, 274.90, 2.00, 1.862e+025, 1.862e+023
3086.0, -9.999e+003, 8.991e+005, 550.0, 1.55, 3.00, -9999.00, -9999.00, 7.043e+002, 7.043e+000, 274.76, 2.00, 1.856e+025, 1.856e+023
3116.0, -9.999e+003, 8.991e+005, 550.0, 1.58, 3.00, -9999.00, -9999.00, 7.017e+002, 7.017e+000, 274.62, 2.00, 1.851e+025, 1.851e+023
3146.0, -9.999e+003, 8.991e+005, 550.0, 1.61, 3.00, -9999.00, -9999.00, 6.991e+002, 6.991e+000, 274.48, 2.00, 1.845e+025, 1.845e+023
3176.0, -9.999e+003, 8.991e+005, 550.0, 1.64, 3.00, -9999.00, -9999.00, 6.965e+002, 6.965e+000, 274.35, 2.00, 1.839e+025, 1.839e+023
3206.0, -9.999e+003, 8.991e+005, 550.0, 1.68, 3.00, -9999.00, -9999.00, 6.938e+002, 6.938e+000, 274.21, 2.00, 1.833e+025, 1.833e+023
3236.0, -9.999e+003, 8.991e+005, 550.0, 2.09, 3.00, -9999.00, -9999.00, 6.913e+002, 6.913e+000, 274.00, 2.00, 1.827e+025, 1.827e+023
3266.0, -9.999e+003, 8.991e+005, 550.0, 2.51, 3.00, -9999.00, -9999.00, 6.887e+002, 6.887e+000, 273.79, 2.00, 1.822e+025, 1.822e+023
3296.0, -9.999e+003, 8.991e+005, 550.0, 2.93, 3.00, -9999.00, -9999.00, 6.861e+002, 6.861e+000, 273.58, 2.00, 1.817e+025, 1.817e+023
3326.0, -9.999e+003, 8.991e+005, 550.0, 3.35, 3.00, -9999.00, -9999.00, 6.836e+002, 6.836e+000, 273.37, 2.00, 1.811e+025, 1.811e+023
3356.0, -9.999e+003, 8.991e+005, 550.0, 3.76, 3.00, -9999.00, -9999.00, 6.810e+002, 6.810e+000, 273.15, 2.00, 1.806e+025, 1.806e+023
3386.0, -9.999e+003, 8.991e+005, 550.0, 4.60, 3.00, -9999.00, -9999.00, 6.785e+002, 6.785e+000, 272.93, 2.00, 1.800e+025, 1.800e+023
3416.0, -9.999e+003, 8.991e+005, 550.0, 5.44, 3.00, -9999.00, -9999.00, 6.759e+002, 6.759e+000, 272.71, 2.00, 1.795e+025, 1.795e+023
3446.0, -9.999e+003, 8.991e+005, 550.0, 6.28, 3.00, -9999.00, -9999.00, 6.734e+002, 6.734e+000, 272.49, 2.00, 1.790e+025, 1.790e+023
3476.0, -9.999e+003, 8.991e+005, 550.0, 7.12, 3.00, -9999.00, -9999.00, 6.709e+002, 6.709e+000, 272.27, 2.00, 1.785e+025, 1.785e+023
3506.0, -9.999e+003, 8.991e+005, 550.0, 7.96, 3.00, -9999.00, -9999.00, 6.684e+002, 6.684e+000, 272.05, 2.00, 1.779e+025, 1.779e+023
3536.0, -9.999e+003, 8.991e+005, 550.0, 8.87, 3.00, -9999.00, -9999.00, 6.659e+002, 6.659e+000, 271.85, 2.00, 1.774e+025, 1.774e+023
3566.0, -9.999e+003, 8.991e+005, 550.0, 9.77, 3.00, -9999.00, -9999.00, 6.634e+002, 6.634e+000, 271.65, 2.00, 1.769e+025, 1.769e+023
3596.0, -9.999e+003, 8.991e+005, 550.0, 10.68, 3.00, -9999.00, -9999.00, 6.609e+002, 6.609e+000, 271.44, 2.00, 1.763e+025, 1.763e+023
3626.0, -9.999e+003, 8.991e+005, 550.0, 11.59, 3.00, -9999.00, -9999.00, 6.584e+002, 6.584e+000, 271.24, 2.00, 1.758e+025, 1.758e+023
3656.0, -9.999e+003, 8.991e+005, 550.0, 12.50, 3.00, -9999.00, -9999.00, 6.559e+002, 6.559e+000, 271.04, 2.00, 1.753e+025, 1.753e+023
3686.0, -9.999e+003, 8.991e+005, 550.0, 13.06, 3.00, -9999.00, -9999.00, 6.534e+002, 6.534e+000, 271.10, 2.00, 1.746e+025, 1.746e+023
3716.0, -9.999e+003, 8.991e+005, 550.0, 13.61, 3.00, -9999.00, -9999.00, 6.510e+002, 6.510e+000, 271.16, 2.00, 1.739e+025, 1.739e+023
3746.0, -9.999e+003, 8.991e+005, 550.0, 14.17, 3.00, -9999.00, -9999.00, 6.485e+002, 6.485e+000, 271.22, 2.00, 1.732e+025, 1.732e+023
3776.0, -9.999e+003, 8.991e+005, 550.0, 14.73, 3.00, -9999.00, -9999.00, 6.461e+002, 6.461e+000, 271.28, 2.00, 1.725e+025, 1.725e+023
3806.0, -9.999e+003, 8.991e+005, 550.0, 15.29, 3.00, -9999.00, -9999.00, 6.436e+002, 6.436e+000, 271.35, 2.00, 1.718e+025, 1.718e+023
3836.0, -9.999e+003, 8.991e+005, 550.0, 15.57, 3.00, -9999.00, -9999.00, 6.412e+002, 6.412e+000, 271.02, 2.00, 1.714e+025, 1.714e+023
3866.0, -9.999e+003, 8.991e+005, 550.0, 15.85, 3.00, -9999.00, -9999.00, 6.388e+002, 6.388e+000, 270.69, 2.00, 1.709e+025, 1.709e+023
3896.0, -9.999e+003, 8.991e+005, 550.0, 16.13, 3.00, -9999.00, -9999.00, 6.364e+002, 6.364e+000, 270.36, 2.00, 1.705e+025, 1.705e+023
3926.0, -9.999e+003, 8.991e+005, 550.0, 16.41, 3.00, -9999.00, -9999.00, 6.340e+002, 6.340e+000, 270.03, 2.00, 1.700e+025, 1.700e+023
3956.0, -9.999e+003, 8.991e+005, 550.0, 16.69, 3.00, -9999.00, -9999.00, 6.316e+002, 6.316e+000, 269.71, 2.00, 1.696e+025, 1.696e+023
3986.0, -9.999e+003, 8.991e+005, 550.0, 17.08, 3.00, -9999.00, -9999.00, 6.292e+002, 6.292e+000, 269.34, 2.00, 1.692e+025, 1.692e+023
4016.0, -9.999e+003, 8.991e+005, 550.0, 17.47, 3.00, -9999.00, -9999.00, 6.268e+002, 6.268e+000, 268.97, 2.00, 1.688e+025, 1.688e+023
4046.0, -9.999e+003, 8.991e+005, 550.0, 17.85, 3.00, -9999.00, -9999.00, 6.244e+002, 6.244e+000, 268.60, 2.00, 1.684e+025, 1.684e+023
4076.0, -9.999e+003, 8.991e+005, 550.0, 18.24, 3.00, -9999.00, -9999.00, 6.220e+002, 6.220e+000, 268.23, 2.00, 1.680e+025, 1.680e+023
4106.0, -9.999e+003, 8.991e+005, 550.0, 18.63, 3.00, -9999.00, -9999.00, 6.197e+002, 6.197e+000, 267.87, 2.00, 1.675e+025, 1.675e+023
4136.0, -9.999e+003, 8.991e+005, 550.0, 19.07, 3.00, -9999.00, -9999.00, 6.173e+002, 6.173e+000, 267.90, 2.00, 1.669e+025, 1.669e+023
4166.0, -9.999e+003, 8.991e+005, 550.0, 19.51, 3.00, -9999.00, -9999.00, 6.150e+002, 6.150e+000, 267.93, 2.00, 1.662e+025, 1.662e+023
4196.0, -9.999e+003, 8.991e+005, 550.0, 19.95, 3.00, -9999.00, -9999.00, 6.126e+002, 6.126e+000, 267.96, 2.00, 1.656e+025, 1.656e+023
4226.0, -9.999e+003, 8.991e+005, 550.0, 20.40, 3.00, -9999.00, -9999.00, 6.103e+002, 6.103e+000, 268.00, 2.00, 1.649e+025, 1.649e+023
4256.0, -9.999e+003, 8.991e+005, 550.0, 20.84, 3.00, -9999.00, -9999.00, 6.079e+002, 6.079e+000, 268.03, 2.00, 1.643e+025, 1.643e+023
4286.0, -9.999e+003, 8.991e+005, 550.0, 21.34, 3.00, -9999.00, -9999.00, 6.056e+002, 6.056e+000, 267.89, 2.00, 1.637e+025, 1.637e+023
4316.0, -9.999e+003, 8.991e+005, 550.0, 21.84, 3.00, -9999.00, -9999.00, 6.033e+002, 6.033e+000, 267.76, 2.00, 1.632e+025, 1.632e+023
4346.0, -9.999e+003, 8.991e+005, 550.0, 22.34, 3.00, -9999.00, -9999.00, 6.010e+002, 6.010e+000, 267.62, 2.00, 1.627e+025, 1.627e+023
4376.0, -9.999e+003, 8.991e+005, 550.0, 22.84, 3.00, -9999.00, -9999.00, 5.987e+002, 5.987e+000, 267.49, 2.00, 1.621e+025, 1.621e+023
4406.0, -9.999e+003, 8.991e+005, 550.0, 23.34, 3.00, -9999.00, -9999.00, 5.964e+002, 5.964e+000, 267.35, 2.00, 1.616e+025, 1.616e+023
4436.0, -9.999e+003, 8.991e+005, 550.0, 23.88, 3.00, -9999.00, -9999.00, 5.942e+002, 5.942e+000, 267.31, 2.00, 1.610e+025, 1.610e+023
4466.0, -9.999e+003, 8.991e+005, 550.0, 24.41, 3.00, -9999.00, -9999.00, 5.919e+002, 5.919e+000, 267.27, 2.00, 1.604e+025, 1.604e+023
4496.0, -9.999e+003, 8.991e+005, 550.0, 24.95, 3.00, -9999.00, -9999.00, 5.896e+002, 5.896e+000, 267.23, 2.00, 1.598e+025, 1.598e+023
4526.0, -9.999e+003, 8.991e+005, 550.0, 25.49, 3.00, -9999.00, -9999.00, 5.874e+002, 5.874e+000, 267.19, 2.00, 1.592e+025, 1.592e+023
4556.0, -9.999e+003, 8.991e+005, 550.0, 26.03, 3.00, -9999.00, -9999.00, 5.851e+002, 5.851e+000, 267.15, 2.00, 1.586e+025, 1.586e+023
4586.0, -9.999e+003, 8.991e+005, 550.0, 26.56, 3.00, -9999.00, -9999.00, 5.829e+002, 5.829e+000, 267.16, 2.00, 1.580e+025, 1.580e+023
4616.0, -9.999e+003, 8.991e+005, 550.0, 27.09, 3.00, -9999.00, -9999.00, 5.807e+002, 5.807e+000, 267.18, 2.00, 1.574e+025, 1.574e+023
4646.0, -9.999e+003, 8.991e+005, 550.0, 27.61, 3.00, -9999.00, -9999.00, 5.785e+002, 5.785e+000, 267.20, 2.00, 1.568e+025, 1.568e+023
4676.0, -9.999e+003, 8.991e+005, 550.0, 28.14, 3.00, -9999.00, -9999.00, 5.762e+002, 5.762e+000, 267.22, 2.00, 1.562e+025, 1.562e+023
4706.0, -9.999e+003, 8.991e+005, 550.0, 28.67, 3.00, -9999.00, -9999.00, 5.740e+002, 5.740e+000, 267.23, 2.00, 1.556e+025, 1.556e+023
4736.0, -9.999e+003, 8.991e+005, 550.0, 29.19, 3.00, -9999.00, -9999.00, 5.718e+002, 5.718e+000, 267.04, 2.00, 1.551e+025, 1.551e+023
4766.0, -9.999e+003, 8.991e+005, 550.0, 29.71, 3.00, -9999.00, -9999.00, 5.697e+002, 5.697e+000, 266.85, 2.00, 1.546e+025, 1.546e+023
4796.0, -9.999e+003, 8.991e+005, 550.0, 30.23, 3.00, -9999.00, -9999.00, 5.675e+002, 5.675e+000, 266.66, 2.00, 1.541e+025, 1.541e+023
4826.0, -9.999e+003, 8.991e+005, 550.0, 30.75, 3.00, -9999.00, -9999.00, 5.653e+002, 5.653e+000, 266.48, 2.00, 1.536e+025, 1.536e+023
4856.0, -9.999e+003, 8.991e+005, 550.0, 31.27, 3.00, -9999.00, -9999.00, 5.631e+002, 5.631e+000, 266.29, 2.00, 1.532e+025, 1.532e+023
