1976.0, 1.378e+018, 2.638e+016, 550.0, 1.91, 3.00, 66.30, 1.27, 8.066e+002, 8.066e+000, 281.11, 2.00, 2.078e+025, 2.078e+023
2006.0, 1.381e+018, 2.718e+016, 550.0, 1.97, 3.00, 66.69, 1.31, 8.037e+002, 8.037e+000, 281.05, 2.00, 2.071e+025, 2.071e+023
2036.0, 1.385e+018, 2.806e+016, 550.0, 2.03, 3.00, 67.09, 1.36, 8.008e+002, 8.008e+000, 281.01, 2.00, 2.064e+025, 2.064e+023
2066.0, 1.388e+018, 2.894e+016, 550.0, 2.08, 3.00, 67.49, 1.41, 7.979e+002, 7.979e+000, 280.97, 2.00, 2.057e+025, 2.057e+023
2096.0, 1.391e+018, 2.982e+016, 550.0, 2.14, 3.00, 67.89, 1.45, 7.950e+002, 7.950e+000, 280.93, 2.00, 2.050e+025, 2.050e+023
2126.0, 1.395e+018, 3.070e+016, 550.0, 2.20, 3.00, 68.29, 1.50, 7.921e+002, 7.921e+000, 280.89, 2.00, 2.042e+025, 2.042e+023
2156.0, 1.398e+018, 3.158e+016, 550.0, 2.26, 3.00, 68.69, 1.55, 7.892e+002, 7.892e+000, 280.85, 2.00, 2.035e+025, 2.035e+023
2186.0, 1.400e+018, 3.260e+016, 550.0, 2.33, 3.00, 69.01, 1.61, 7.864e+002, 7.864e+000, 280.69, 2.00, 2.029e+025, 2.029e+023
2216.0, 1.403e+018, 3.361e+016, 550.0, 2.40, 3.00, 69.33, 1.66, 7.835e+002, 7.835e+000, 280.52, 2.00, 2.023e+025, 2.023e+023
2246.0, 1.405e+018, 3.463e+016, 550.0, 2.46, 3.00, 69.65, 1.72, 7.807e+002, 7.807e+000, 280.36, 2.00, 2.017e+025, 2.017e+023
2276.0, 1.407e+018, 3.564e+016, 550.0, 2.53, 3.00, 69.98, 1.77, 7.778e+002, 7.778e+000, 280.19, 2.00, 2.011e+025, 2.011e+023
2306.0, 1.409e+018, 3.666e+016, 550.0, 2.60, 3.00, 70.30, 1.83, 7.750e+002, 7.750e+000, 280.03, 2.00, 2.004e+025, 2.004e+023
2336.0, 1.409e+018, 3.777e+016, 550.0, 2.68, 3.00, 70.52, 1.89, 7.722e+002, 7.722e+000, 279.84, 2.00, 1.999e+025, 1.999e+023
2366.0, 1.410e+018, 3.887e+016, 550.0, 2.76, 3.00, 70.74, 1.95, 7.694e+002, 7.694e+000, 279.65, 2.00, 1.993e+025, 1.993e+023
2396.0, 1.410e+018, 3.997e+016, 550.0, 2.83, 3.00, 70.96, 2.01, 7.666e+002, 7.666e+000, 279.46, 2.00, 1.987e+025, 1.987e+023
2426.0, 1.410e+018, 4.107e+016, 550.0, 2.91, 3.00, 71.18, 2.07, 7.638e+002, 7.638e+000, 279.27, 2.00, 1.981e+025, 1.981e+023
2456.0, 1.410e+018, 4.217e+016, 550.0, 2.99, 3.00, 71.41, 2.14, 7.610e+002, 7.610e+000, 279.08, 2.00, 1.975e+025, 1.975e+023
2486.0, 1.410e+018, 4.336e+016, 550.0, 3.08, 3.00, 71.61, 2.20, 7.582e+002, 7.582e+000, 278.88, 2.00, 1.969e+025, 1.969e+023
2516.0, 1.410e+018, 4.456e+016, 550.0, 3.16, 3.00, 71.82, 2.27, 7.554e+002, 7.554e+000, 278.68, 2.00, 1.963e+025, 1.963e+023
2546.0, 1.410e+018, 4.575e+016, 550.0, 3.25, 3.00, 72.02, 2.34, 7.527e+002, 7.527e+000, 278.48, 2.00, 1.958e+025, 1.958e+023
2576.0, 1.410e+018, 4.695e+016, 550.0, 3.33, 3.00, 72.23, 2.41, 7.499e+002, 7.499e+000, 278.28, 2.00, 1.952e+025, 1.952e+023
2606.0, 1.410e+018, 4.814e+016, 550.0, 3.42, 3.00, 72.43, 2.47, 7.472e+002, 7.472e+000, 278.08, 2.00, 1.946e+025, 1.946e+023
2636.0, 1.411e+018, 4.944e+016, 550.0, 3.51, 3.00, 72.70, 2.55, 7.444e+002, 7.444e+000, 277.89, 2.00, 1.940e+025, 1.940e+023
2666.0, 1.412e+018, 5.075e+016, 550.0, 3.60, 3.00, 72.97, 2.62, 7.417e+002, 7.417e+000, 277.70, 2.00, 1.935e+025, 1.935e+023
2696.0, 1.413e+018, 5.206e+016, 550.0, 3.69, 3.00, 73.24, 2.70, 7.390e+002, 7.390e+000, 277.50, 2.00, 1.929e+025, 1.929e+023
2726.0, 1.414e+018, 5.336e+016, 550.0, 3.78, 3.00, 73.51, 2.78, 7.363e+002, 7.363e+000, 277.31, 2.00, 1.923e+025, 1.923e+023
2756.0, 1.414e+018, 5.467e+016, 550.0, 3.87, 3.00, 73.78, 2.85, 7.335e+002, 7.335e+000, 277.12, 2.00, 1.917e+025, 1.917e+023
2786.0, 1.416e+018, 5.611e+016, 550.0, 3.96, 3.00, 74.07, 2.93, 7.309e+002, 7.309e+000, 276.88, 2.00, 1.912e+025, 1.912e+023
2816.0, 1.418e+018, 5.755e+016, 550.0, 4.06, 3.00, 74.37, 3.02, 7.282e+002, 7.282e+000, 276.63, 2.00, 1.907e+025, 1.907e+023
2846.0, 1.419e+018, 5.899e+016, 550.0, 4.16, 3.00, 74.66, 3.10, 7.255e+002, 7.255e+000, 276.38, 2.00, 1.901e+025, 1.901e+023
2876.0, 1.421e+018, 6.043e+016, 550.0, 4.25, 3.00, 74.96, 3.19, 7.228e+002, 7.228e+000, 276.14, 2.00, 1.896e+025, 1.896e+023
2906.0, 1.423e+018, 6.188e+016, 550.0, 4.35, 3.00, 75.25, 3.27, 7.201e+002, 7.201e+000, 275.89, 2.00, 1.890e+025, 1.890e+023
2936.0, 1.424e+018, 6.344e+016, 550.0, 4.45, 3.00, 75.57, 3.37, 7.175e+002, 7.175e+000, 275.69, 2.00, 1.885e+025, 1.885e+023
2966.0, 1.426e+018, 6.501e+016, 550.0, 4.56, 3.00, 75.90, 3.46, 7.148e+002, 7.148e+000, 275.49, 2.00, 1.879e+025, 1.879e+023
2996.0, 1.428e+018, 6.658e+016, 550.0, 4.66, 3.00, 76.22, 3.55, 7.122e+002, 7.122e+000, 275.29, 2.00, 1.874e+025, 1.874e+023
3026.0, 1.430e+018, 6.815e+016, 550.0, 4.77, 3.00, 76.54, 3.65, 7.095e+002, 7.095e+000, 275.10, 2.00, 1.868e+025, 1.868e+023
3056.0, 1.431e+018, 6.972e+016, 550.0, 4.87, 3.00, 76.86, 3.74, 7.069e+002, 7.069e+000, 274.90, 2.00, 1.862e+025, 1.862e+023
3086.0, 1.431e+018, 7.143e+016, 550.0, 4.99, 3.00, 77.06, 3.85, 7.043e+002, 7.043e+000, 274.76, 2.00, 1.856e+025, 1.856e+023
3116.0, 1.430e+018, 7.313e+016, 550.0, 5.11, 3.00, 77.26, 3.95, 7.017e+002, 7.017e+000, 274.62, 2.00, 1.851e+025, 1.851e+023
3146.0, 1.429e+018, 7.482e+016, 550.0, 5.24, 3.00, 77.46, 4.06, 6.991e+002, 6.991e+000, 274.48, 2.00, 1.845e+025, 1.845e+023
3176.0, 1.428e+018, 7.652e+016, 550.0, 5.36, 3.00, 77.66, 4.16, 6.965e+002, 6.965e+000, 274.35, 2.00, 1.839e+025, 1.839e+023
3206.0, 1.427e+018, 7.821e+016, 550.0, 5.48, 3.00, 77.86, 4.27, 6.938e+002, 6.938e+000, 274.21, 2.00, 1.833e+025, 1.833e+023
3236.0, 1.420e+018, 8.012e+016, 550.0, 5.64, 3.00, 77.69, 4.38, 6.913e+002, 6.913e+000, 274.00, 2.00, 1.827e+025, 1.827e+023
3266.0, 1.412e+018, 8.201e+016, 550.0, 5.81, 3.00, 77.53, 4.50, 6.887e+002, 6.887e+000, 273.79, 2.00, 1.822e+025, 1.822e+023
3296.0, 1.405e+018, 8.387e+016, 550.0, 5.97, 3.00, 77.36, 4.62, 6.861e+002, 6.861e+000, 273.58, 2.00, 1.817e+025, 1.817e+023
3326.0, 1.398e+018, 8.572e+016, 550.0, 6.13, 3.00, 77.20, 4.73, 6.836e+002, 6.836e+000, 273.37, 2.00, 1.811e+025, 1.811e+023
3356.0, 1.391e+018, 8.754e+016, 550.0, 6.29, 3.00, 77.03, 4.85, 6.810e+002, 6.810e+000, 273.15, 2.00, 1.806e+025, 1.806e+023
3386.0, 1.379e+018, 8.967e+016, 550.0, 6.50, 3.00, 76.61, 4.98, 6.785e+002, 6.785e+000, 272.93, 2.00, 1.800e+025, 1.800e+023
3416.0, 1.368e+018, 9.174e+016, 550.0, 6.71, 3.00, 76.20, 5.11, 6.759e+002, 6.759e+000, 272.71, 2.00, 1.795e+025, 1.795e+023
3446.0, 1.356e+018, 9.378e+016, 550.0, 6.91, 3.00, 75.78, 5.24, 6.734e+002, 6.734e+000, 272.49, 2.00, 1.790e+025, 1.790e+023
3476.0, 1.345e+018, 9.577e+016, 550.0, 7.12, 3.00, 75.36, 5.37, 6.709e+002, 6.709e+000, 272.27, 2.00, 1.785e+025, 1.785e+023
3506.0, 1.333e+018, 9.771e+016, 550.0, 7.33, 3.00, 74.94, 5.49, 6.684e+002, 6.684e+000, 272.05, 2.00, 1.779e+025, 1.779e+023
3536.0, 1.320e+018, 1.000e+017, 550.0, 7.58, 3.00, 74.39, 5.64, 6.659e+002, 6.659e+000, 271.85, 2.00, 1.774e+025, 1.774e+023
3566.0, 1.306e+018, 1.023e+017, 550.0, 7.83, 3.00, 73.84, 5.78, 6.634e+002, 6.634e+000, 271.65, 2.00, 1.769e+025, 1.769e+023
3596.0, 1.292e+018, 1.045e+017, 550.0, 8.09, 3.00, 73.28, 5.93, 6.609e+002, 6.609e+000, 271.44, 2.00, 1.763e+025, 1.763e+023
3626.0, 1.279e+018, 1.066e+017, 550.0, 8.34, 3.00, 72.73, 6.06, 6.584e+002, 6.584e+000, 271.24, 2.00, 1.758e+025, 1.758e+023
3656.0, 1.265e+018, 1.087e+017, 550.0, 8.59, 3.00, 72.18, 6.20, 6.559e+002, 6.559e+000, 271.04, 2.00, 1.753e+025, 1.753e+023
3686.0, 1.249e+018, 1.112e+017, 550.0, 8.91, 3.00, 71.52, 6.37, 6.534e+002, 6.534e+000, 271.10, 2.00, 1.746e+025, 1.746e+023
3716.0, 1.232e+018, 1.137e+017, 550.0, 9.23, 3.00, 70.86, 6.54, 6.510e+002, 6.510e+000, 271.16, 2.00, 1.739e+025, 1.739e+023
3746.0, 1.216e+018, 1.161e+017, 550.0, 9.55, 3.00, 70.20, 6.70, 6.485e+002, 6.485e+000, 271.22, 2.00, 1.732e+025, 1.732e+023
3776.0, 1.200e+018, 1.184e+017, 550.0, 9.87, 3.00, 69.54, 6.86, 6.461e+002, 6.461e+000, 271.28, 2.00, 1.725e+025, 1.725e+023
3806.0, 1.183e+018, 1.205e+017, 550.0, 10.19, 3.00, 68.88, 7.02, 6.436e+002, 6.436e+000, 271.35, 2.00, 1.718e+025, 1.718e+023
3836.0, 1.169e+018, 1.233e+017, 550.0, 10.55, 3.00, 68.20, 7.20, 6.412e+002, 6.412e+000, 271.02, 2.00, 1.714e+025, 1.714e+023
3866.0, 1.154e+018, 1.259e+017, 550.0, 10.91, 3.00, 67.51, 7.37, 6.388e+002, 6.388e+000, 270.69, 2.00, 1.709e+025, 1.709e+023
3896.0, 1.139e+018, 1.285e+017, 550.0, 11.28, 3.00, 66.82, 7.54, 6.364e+002, 6.364e+000, 270.36, 2.00, 1.705e+025, 1.705e+023
3926.0, 1.125e+018, 1.309e+017, 550.0, 11.64, 3.00, 66.14, 7.70, 6.340e+002, 6.340e+000, 270.03, 2.00, 1.700e+025, 1.700e+023
3956.0, 1.110e+018, 1.333e+017, 550.0, 12.01, 3.00, 65.45, 7.86, 6.316e+002, 6.316e+000, 269.71, 2.00, 1.696e+025, 1.696e+023
3986.0, 1.100e+018, 1.361e+017, 550.0, 12.38, 3.00, 64.99, 8.04, 6.292e+002, 6.292e+000, 269.34, 2.00, 1.692e+025, 1.692e+023
4016.0, 1.089e+018, 1.389e+017, 550.0, 12.75, 3.00, 64.52, 8.23, 6.268e+002, 6.268e+000, 268.97, 2.00, 1.688e+025, 1.688e+023
4046.0, 1.079e+018, 1.416e+017, 550.0, 13.13, 3.00, 64.06, 8.41, 6.244e+002, 6.244e+000, 268.60, 2.00, 1.684e+025, 1.684e+023
4076.0, 1.068e+018, 1.442e+017, 550.0, 13.50, 3.00, 63.60, 8.59, 6.220e+002, 6.220e+000, 268.23, 2.00, 1.680e+025, 1.680e+023
4106.0, 1.058e+018, 1.467e+017, 550.0, 13.87, 3.00, 63.13, 8.76, 6.197e+002, 6.197e+000, 267.87, 2.00, 1.675e+025, 1.675e+023
4136.0, 1.048e+018, 1.498e+017, 550.0, 14.29, 3.00, 62.82, 8.97, 6.173e+002, 6.173e+000, 267.90, 2.00, 1.669e+025, 1.669e+023
4166.0, 1.039e+018, 1.527e+017, 550.0, 14.70, 3.00, 62.50, 9.19, 6.150e+002, 6.150e+000, 267.93, 2.00, 1.662e+025, 1.662e+023
4196.0, 1.030e+018, 1.556e+017, 550.0, 15.11, 3.00, 62.18, 9.40, 6.126e+002, 6.126e+000, 267.96, 2.00, 1.656e+025, 1.656e+023
4226.0, 1.020e+018, 1.584e+017, 550.0, 15.52, 3.00, 61.87, 9.60, 6.103e+002, 6.103e+000, 268.00, 2.00, 1.649e+025, 1.649e+023
4256.0, 1.011e+018, 1.611e+017, 550.0, 15.93, 3.00, 61.55, 9.81, 6.079e+002, 6.079e+000, 268.03, 2.00, 1.643e+025, 1.643e+023
4286.0, 1.004e+018, 1.643e+017, 550.0, 16.37, 3.00, 61.31, 10.04, 6.056e+002, 6.056e+000, 267.89, 2.00, 1.637e+025, 1.637e+023
4316.0, 9.968e+017, 1.675e+017, 550.0, 16.81, 3.00, 61.08, 10.27, 6.033e+002, 6.033e+000, 267.76, 2.00, 1.632e+025, 1.632e+023
4346.0, 9.897e+017, 1.707e+017, 550.0, 17.24, 3.00, 60.84, 10.49, 6.010e+002, 6.010e+000, 267.62, 2.00, 1.627e+025, 1.627e+023
4376.0, 9.826e+017, 1.737e+017, 550.0, 17.68, 3.00, 60.61, 10.72, 5.987e+002, 5.987e+000, 267.49, 2.00, 1.621e+025, 1.621e+023
4406.0, 9.755e+017, 1.767e+017, 550.0, 18.12, 3.00, 60.37, 10.94, 5.964e+002, 5.964e+000, 267.35, 2.00, 1.616e+025, 1.616e+023
4436.0, 9.720e+017, 1.801e+017, 550.0, 18.53, 3.00, 60.38, 11.19, 5.942e+002, 5.942e+000, 267.31, 2.00, 1.610e+025, 1.610e+023
4466.0, 9.685e+017, 1.834e+017, 550.0, 18.94, 3.00, 60.38, 11.43, 5.919e+002, 5.919e+000, 267.27, 2.00, 1.604e+025, 1.604e+023
4496.0, 9.650e+017, 1.867e+017, 550.0, 19.35, 3.00, 60.38, 11.68, 5.896e+002, 5.896e+000, 267.23, 2.00, 1.598e+025, 1.598e+023
4526.0, 9.615e+017, 1.900e+017, 550.0, 19.76, 3.00, 60.39, 11.93, 5.874e+002, 5.874e+000, 267.19, 2.00, 1.592e+025, 1.592e+023
4556.0, 9.580e+017, 1.932e+017, 550.0, 20.17, 3.00, 60.39, 12.18, 5.851e+002, 5.851e+000, 267.15, 2.00, 1.586e+025, 1.586e+023
4586.0, 9.524e+017, 1.967e+017, 550.0, 20.66, 3.00, 60.27, 12.45, 5.829e+002, 5.829e+000, 267.16, 2.00, 1.580e+025, 1.580e+023
4616.0, 9.469e+017, 2.002e+017, 550.0, 21.15, 3.00, 60.16, 12.72, 5.807e+002, 5.807e+000, 267.18, 2.00, 1.574e+025, 1.574e+023
4646.0, 9.414e+017, 2.037e+017, 550.0, 21.64, 3.00, 60.04, 12.99, 5.785e+002, 5.785e+000, 267.20, 2.00, 1.568e+025, 1.568e+023
4676.0, 9.360e+017, 2.071e+017, 550.0, 22.13, 3.00, 59.93, 13.26, 5.762e+002, 5.762e+000, 267.22, 2.00, 1.562e+025, 1.562e+023
4706.0, 9.305e+017, 2.104e+017, 550.0, 22.61, 3.00, 59.81, 13.53, 5.740e+002, 5.740e+000, 267.23, 2.00, 1.556e+025, 1.556e+023
4736.0, 9.216e+017, 2.143e+017, 550.0, 23.25, 3.00, 59.42, 13.81, 5.718e+002, 5.718e+000, 267.04, 2.00, 1.551e+025, 1.551e+023
4766.0, 9.128e+017, 2.180e+017, 550.0, 23.88, 3.00, 59.04, 14.10, 5.697e+002, 5.697e+000, 266.85, 2.00, 1.546e+025, 1.546e+023
4796.0, 9.039e+017, 2.216e+017, 550.0, 24.52, 3.00, 58.65, 14.38, 5.675e+002, 5.675e+000, 266.66, 2.00, 1.541e+025, 1.541e+023
4826.0, 8.952e+017, 2.252e+017, 550.0, 25.15, 3.00, 58.26, 14.65, 5.653e+002, 5.653e+000, 266.48, 2.00, 1.536e+025, 1.536e+023
4856.0, 8.864e+017, 2.286e+017, 550.0, 25.79, 3.00, 57.87, 14.92, 5.631e+002, 5.631e+000, 266.29, 2.00, 1.532e+025, 1.532e+023
4886.0, 8.769e+017, 2.326e+017, 550.0, 26.53, 3.00, 57.42, 15.23, 5.610e+002, 5.610e+000, 266.06, 2.00, 1.527e+025, 1.527e+023
4916.0, 8.673e+017, 2.366e+017, 550.0, 27.28, 3.00, 56.97, 15.54, 5.588e+002, 5.588e+000, 265.84, 2.00, 1.522e+025, 1.522e+023
