1946.0, 1.229e+018, 1.415e+016, 550.0, 1.15, 3.00, 55.24, 0.64, 7.958e+002, 7.958e+000, 259.03, 2.00, 2.225e+025, 2.225e+023
1976.0, 1.222e+018, 1.457e+016, 550.0, 1.19, 3.00, 55.09, 0.66, 7.926e+002, 7.926e+000, 258.77, 2.00, 2.218e+025, 2.218e+023
2006.0, 1.215e+018, 1.498e+016, 550.0, 1.23, 3.00, 54.94, 0.68, 7.895e+002, 7.895e+000, 258.50, 2.00, 2.212e+025, 2.212e+023
2036.0, 1.210e+018, 1.546e+016, 550.0, 1.28, 3.00, 54.88, 0.70, 7.864e+002, 7.864e+000, 258.30, 2.00, 2.205e+025, 2.205e+023
2066.0, 1.205e+018, 1.593e+016, 550.0, 1.32, 3.00, 54.83, 0.72, 7.833e+002, 7.833e+000, 258.09, 2.00, 2.198e+025, 2.198e+023
2096.0, 1.200e+018, 1.639e+016, 550.0, 1.37, 3.00, 54.77, 0.75, 7.802e+002, 7.802e+000, 257.88, 2.00, 2.191e+025, 2.191e+023
2126.0, 1.195e+018, 1.685e+016, 550.0, 1.41, 3.00, 54.72, 0.77, 7.771e+002, 7.771e+000, 257.68, 2.00, 2.184e+025, 2.184e+023
2156.0, 1.190e+018, 1.730e+016, 550.0, 1.45, 3.00, 54.66, 0.79, 7.740e+002, 7.740e+000, 257.47, 2.00, 2.177e+025, 2.177e+023
2186.0, 1.186e+018, 1.783e+016, 550.0, 1.50, 3.00, 54.65, 0.82, 7.709e+002, 7.709e+000, 257.22, 2.00, 2.171e+025, 2.171e+023
2216.0, 1.183e+018, 1.835e+016, 550.0, 1.55, 3.00, 54.64, 0.85, 7.678e+002, 7.678e+000, 256.96, 2.00, 2.164e+025, 2.164e+023
2246.0, 1.179e+018, 1.887e+016, 550.0, 1.60, 3.00, 54.64, 0.87, 7.648e+002, 7.648e+000, 256.71, 2.00, 2.158e+025, 2.158e+023
2276.0, 1.175e+018, 1.939e+016, 550.0, 1.65, 3.00, 54.63, 0.90, 7.617e+002, 7.617e+000, 256.45, 2.00, 2.151e+025, 2.151e+023
2306.0, 1.171e+018, 1.990e+016, 550.0, 1.70, 3.00, 54.62, 0.93, 7.587e+002, 7.587e+000, 256.20, 2.00, 2.145e+025, 2.145e+023
2336.0, 1.168e+018, 2.046e+016, 550.0, 1.75, 3.00, 54.63, 0.96, 7.557e+002, 7.557e+000, 255.98, 2.00, 2.138e+025, 2.138e+023
2366.0, 1.164e+018, 2.101e+016, 550.0, 1.80, 3.00, 54.63, 0.99, 7.527e+002, 7.527e+000, 255.75, 2.00, 2.131e+025, 2.131e+023
2396.0, 1.161e+018, 2.156e+016, 550.0, 1.86, 3.00, 54.64, 1.01, 7.496e+002, 7.496e+000, 255.53, 2.00, 2.125e+025, 2.125e+023
2426.0, 1.157e+018, 2.211e+016, 550.0, 1.91, 3.00, 54.64, 1.04, 7.466e+002, 7.466e+000, 255.31, 2.00, 2.118e+025, 2.118e+023
2456.0, 1.154e+018, 2.265e+016, 550.0, 1.96, 3.00, 54.65, 1.07, 7.436e+002, 7.436e+000, 255.08, 2.00, 2.111e+025, 2.111e+023
2486.0, 1.151e+018, 2.326e+016, 550.0, 2.02, 3.00, 54.68, 1.11, 7.407e+002, 7.407e+000, 254.88, 2.00, 2.105e+025, 2.105e+023
2516.0, 1.148e+018, 2.386e+016, 550.0, 2.08, 3.00, 54.72, 1.14, 7.377e+002, 7.377e+000, 254.68, 2.00, 2.098e+025, 2.098e+023
2546.0, 1.145e+018, 2.447e+016, 550.0, 2.14, 3.00, 54.76, 1.17, 7.347e+002, 7.347e+000, 254.48, 2.00, 2.091e+025, 2.091e+023
2576.0, 1.142e+018, 2.507e+016, 550.0, 2.19, 3.00, 54.79, 1.20, 7.318e+002, 7.318e+000, 254.28, 2.00, 2.084e+025, 2.084e+023
2606.0, 1.139e+018, 2.566e+016, 550.0, 2.25, 3.00, 54.83, 1.24, 7.288e+002, 7.288e+000, 254.08, 2.00, 2.078e+025, 2.078e+023
2636.0, 1.137e+018, 2.631e+016, 550.0, 2.31, 3.00, 54.91, 1.27, 7.259e+002, 7.259e+000, 253.95, 2.00, 2.070e+025, 2.070e+023
2666.0, 1.134e+018, 2.696e+016, 550.0, 2.38, 3.00, 54.99, 1.31, 7.230e+002, 7.230e+000, 253.83, 2.00, 2.063e+025, 2.063e+023
2696.0, 1.132e+018, 2.761e+016, 550.0, 2.44, 3.00, 55.07, 1.34, 7.201e+002, 7.201e+000, 253.70, 2.00, 2.056e+025, 2.056e+023
2726.0, 1.130e+018, 2.825e+016, 550.0, 2.50, 3.00, 55.15, 1.38, 7.172e+002, 7.172e+000, 253.58, 2.00, 2.048e+025, 2.048e+023
2756.0, 1.127e+018, 2.889e+016, 550.0, 2.56, 3.00, 55.23, 1.42, 7.143e+002, 7.143e+000, 253.46, 2.00, 2.041e+025, 2.041e+023
2786.0, 1.125e+018, 2.959e+016, 550.0, 2.63, 3.00, 55.29, 1.45, 7.114e+002, 7.114e+000, 253.17, 2.00, 2.035e+025, 2.035e+023
2816.0, 1.123e+018, 3.029e+016, 550.0, 2.70, 3.00, 55.35, 1.49, 7.085e+002, 7.085e+000, 252.89, 2.00, 2.029e+025, 2.029e+023
2846.0, 1.121e+018, 3.099e+016, 550.0, 2.76, 3.00, 55.42, 1.53, 7.057e+002, 7.057e+000, 252.61, 2.00, 2.023e+025, 2.023e+023
2876.0, 1.119e+018, 3.169e+016, 550.0, 2.83, 3.00, 55.48, 1.57, 7.028e+002, 7.028e+000, 252.33, 2.00, 2.017e+025, 2.017e+023
2906.0, 1.117e+018, 3.238e+016, 550.0, 2.90, 3.00, 55.54, 1.61, 6.999e+002, 6.999e+000, 252.04, 2.00, 2.011e+025, 2.011e+023
2936.0, 1.115e+018, 3.313e+016, 550.0, 2.97, 3.00, 55.61, 1.65, 6.971e+002, 6.971e+000, 251.83, 2.00, 2.005e+025, 2.005e+023
2966.0, 1.113e+018, 3.389e+016, 550.0, 3.05, 3.00, 55.69, 1.70, 6.943e+002, 6.943e+000, 251.62, 2.00, 1.999e+025, 1.999e+023
2996.0, 1.111e+018, 3.464e+016, 550.0, 3.12, 3.00, 55.76, 1.74, 6.915e+002, 6.915e+000, 251.40, 2.00, 1.992e+025, 1.992e+023
3026.0, 1.109e+018, 3.539e+016, 550.0, 3.19, 3.00, 55.83, 1.78, 6.887e+002, 6.887e+000, 251.19, 2.00, 1.986e+025, 1.986e+023
3056.0, 1.107e+018, 3.613e+016, 550.0, 3.27, 3.00, 55.91, 1.83, 6.858e+002, 6.858e+000, 250.98, 2.00, 1.979e+025, 1.979e+023
3086.0, 1.103e+018, 3.695e+016, 550.0, 3.35, 3.00, 55.92, 1.87, 6.831e+002, 6.831e+000, 250.77, 2.00, 1.973e+025, 1.973e+023
3116.0, 1.100e+018, 3.776e+016, 550.0, 3.43, 3.00, 55.92, 1.92, 6.803e+002, 6.803e+000, 250.55, 2.00, 1.966e+025, 1.966e+023
3146.0, 1.096e+018, 3.857e+016, 550.0, 3.52, 3.00, 55.93, 1.97, 6.775e+002, 6.775e+000, 250.34, 2.00, 1.960e+025, 1.960e+023
3176.0, 1.093e+018, 3.937e+016, 550.0, 3.60, 3.00, 55.94, 2.01, 6.747e+002, 6.747e+000, 250.13, 2.00, 1.954e+025, 1.954e+023
3206.0, 1.090e+018, 4.016e+016, 550.0, 3.69, 3.00, 55.95, 2.06, 6.720e+002, 6.720e+000, 249.92, 2.00, 1.947e+025, 1.947e+023
3236.0, 1.084e+018, 4.105e+016, 550.0, 3.79, 3.00, 55.85, 2.11, 6.692e+002, 6.692e+000, 249.65, 2.00, 1.942e+025, 1.942e+023
3266.0, 1.079e+018, 4.192e+016, 550.0, 3.88, 3.00, 55.75, 2.17, 6.665e+002, 6.665e+000, 249.38, 2.00, 1.936e+025, 1.936e+023
3296.0, 1.074e+018, 4.279e+016, 550.0, 3.98, 3.00, 55.65, 2.22, 6.638e+002, 6.638e+000, 249.11, 2.00, 1.930e+025, 1.930e+023
3326.0, 1.069e+018, 4.364e+016, 550.0, 4.08, 3.00, 55.55, 2.27, 6.610e+002, 6.610e+000, 248.84, 2.00, 1.924e+025, 1.924e+023
3356.0, 1.064e+018, 4.449e+016, 550.0, 4.18, 3.00, 55.45, 2.32, 6.583e+002, 6.583e+000, 248.57, 2.00, 1.918e+025, 1.918e+023
3386.0, 1.058e+018, 4.544e+016, 550.0, 4.30, 3.00, 55.32, 2.38, 6.556e+002, 6.556e+000, 248.30, 2.00, 1.912e+025, 1.912e+023
3416.0, 1.052e+018, 4.639e+016, 550.0, 4.41, 3.00, 55.18, 2.43, 6.529e+002, 6.529e+000, 248.04, 2.00, 1.906e+025, 1.906e+023
3446.0, 1.046e+018, 4.731e+016, 550.0, 4.52, 3.00, 55.05, 2.49, 6.502e+002, 6.502e+000, 247.77, 2.00, 1.901e+025, 1.901e+023
3476.0, 1.040e+018, 4.823e+016, 550.0, 4.64, 3.00, 54.91, 2.55, 6.475e+002, 6.475e+000, 247.51, 2.00, 1.895e+025, 1.895e+023
3506.0, 1.035e+018, 4.913e+016, 550.0, 4.75, 3.00, 54.78, 2.60, 6.448e+002, 6.448e+000, 247.24, 2.00, 1.889e+025, 1.889e+023
3536.0, 1.028e+018, 5.017e+016, 550.0, 4.88, 3.00, 54.60, 2.66, 6.422e+002, 6.422e+000, 246.98, 2.00, 1.883e+025, 1.883e+023
3566.0, 1.022e+018, 5.119e+016, 550.0, 5.01, 3.00, 54.42, 2.73, 6.395e+002, 6.395e+000, 246.71, 2.00, 1.877e+025, 1.877e+023
3596.0, 1.015e+018, 5.220e+016, 550.0, 5.14, 3.00, 54.24, 2.79, 6.369e+002, 6.369e+000, 246.44, 2.00, 1.872e+025, 1.872e+023
3626.0, 1.009e+018, 5.319e+016, 550.0, 5.27, 3.00, 54.06, 2.85, 6.342e+002, 6.342e+000, 246.18, 2.00, 1.866e+025, 1.866e+023
3656.0, 1.002e+018, 5.416e+016, 550.0, 5.40, 3.00, 53.88, 2.91, 6.316e+002, 6.316e+000, 245.91, 2.00, 1.860e+025, 1.860e+023
3686.0, 9.956e+017, 5.529e+016, 550.0, 5.55, 3.00, 53.69, 2.98, 6.289e+002, 6.289e+000, 245.67, 2.00, 1.854e+025, 1.854e+023
3716.0, 9.890e+017, 5.641e+016, 550.0, 5.70, 3.00, 53.51, 3.05, 6.263e+002, 6.263e+000, 245.44, 2.00, 1.848e+025, 1.848e+023
3746.0, 9.825e+017, 5.750e+016, 550.0, 5.85, 3.00, 53.33, 3.12, 6.237e+002, 6.237e+000, 245.20, 2.00, 1.842e+025, 1.842e+023
3776.0, 9.759e+017, 5.858e+016, 550.0, 6.00, 3.00, 53.14, 3.19, 6.211e+002, 6.211e+000, 244.96, 2.00, 1.836e+025, 1.836e+023
3806.0, 9.693e+017, 5.964e+016, 550.0, 6.15, 3.00, 52.96, 3.26, 6.185e+002, 6.185e+000, 244.73, 2.00, 1.830e+025, 1.830e+023
3836.0, 9.641e+017, 6.085e+016, 550.0, 6.31, 3.00, 52.83, 3.33, 6.159e+002, 6.159e+000, 244.47, 2.00, 1.825e+025, 1.825e+023
3866.0, 9.588e+017, 6.205e+016, 550.0, 6.47, 3.00, 52.71, 3.41, 6.134e+002, 6.134e+000, 244.21, 2.00, 1.819e+025, 1.819e+023
3896.0, 9.536e+017, 6.323e+016, 550.0, 6.63, 3.00, 52.58, 3.49, 6.108e+002, 6.108e+000, 243.95, 2.00, 1.813e+025, 1.813e+023
3926.0, 9.483e+017, 6.439e+016, 550.0, 6.79, 3.00, 52.46, 3.56, 6.082e+002, 6.082e+000, 243.69, 2.00, 1.808e+025, 1.808e+023
3956.0, 9.431e+017, 6.554e+016, 550.0, 6.95, 3.00, 52.34, 3.64, 6.057e+002, 6.057e+000, 243.44, 2.00, 1.802e+025, 1.802e+023
3986.0, 9.382e+017, 6.683e+016, 550.0, 7.12, 3.00, 52.23, 3.72, 6.031e+002, 6.031e+000, 243.22, 2.00, 1.796e+025, 1.796e+023
4016.0, 9.332e+017, 6.811e+016, 550.0, 7.30, 3.00, 52.13, 3.80, 6.006e+002, 6.006e+000, 243.00, 2.00, 1.790e+025, 1.790e+023
4046.0, 9.283e+017, 6.937e+016, 550.0, 7.47, 3.00, 52.03, 3.89, 5.981e+002, 5.981e+000, 242.78, 2.00, 1.784e+025, 1.784e+023
4076.0, 9.234e+017, 7.061e+016, 550.0, 7.65, 3.00, 51.93, 3.97, 5.955e+002, 5.955e+000, 242.56, 2.00, 1.778e+025, 1.778e+023
4106.0, 9.185e+017, 7.183e+016, 550.0, 7.82, 3.00, 51.82, 4.05, 5.930e+002, 5.930e+000, 242.34, 2.00, 1.772e+025, 1.772e+023
4136.0, 9.125e+017, 7.325e+016, 550.0, 8.03, 3.00, 51.70, 4.15, 5.905e+002, 5.905e+000, 242.31, 2.00, 1.765e+025, 1.765e+023
4166.0, 9.066e+017, 7.465e+016, 550.0, 8.23, 3.00, 51.57, 4.25, 5.880e+002, 5.880e+000, 242.28, 2.00, 1.758e+025, 1.758e+023
4196.0, 9.008e+017, 7.602e+016, 550.0, 8.44, 3.00, 51.45, 4.34, 5.856e+002, 5.856e+000, 242.25, 2.00, 1.751e+025, 1.751e+023
4226.0, 8.949e+017, 7.737e+016, 550.0, 8.65, 3.00, 51.33, 4.44, 5.831e+002, 5.831e+000, 242.23, 2.00, 1.743e+025, 1.743e+023
4256.0, 8.890e+017, 7.870e+016, 550.0, 8.85, 3.00, 51.20, 4.53, 5.806e+002, 5.806e+000, 242.20, 2.00, 1.736e+025, 1.736e+023
4286.0, 8.844e+017, 8.020e+016, 550.0, 9.07, 3.00, 51.13, 4.64, 5.782e+002, 5.782e+000, 242.12, 2.00, 1.730e+025, 1.730e+023
4316.0, 8.797e+017, 8.169e+016, 550.0, 9.29, 3.00, 51.06, 4.74, 5.757e+002, 5.757e+000, 242.04, 2.00, 1.723e+025, 1.723e+023
4346.0, 8.750e+017, 8.315e+016, 550.0, 9.50, 3.00, 50.99, 4.85, 5.733e+002, 5.733e+000, 241.97, 2.00, 1.716e+025, 1.716e+023
4376.0, 8.704e+017, 8.460e+016, 550.0, 9.72, 3.00, 50.92, 4.95, 5.709e+002, 5.709e+000, 241.89, 2.00, 1.709e+025, 1.709e+023
4406.0, 8.658e+017, 8.603e+016, 550.0, 9.94, 3.00, 50.85, 5.05, 5.684e+002, 5.684e+000, 241.81, 2.00, 1.703e+025, 1.703e+023
4436.0, 8.627e+017, 8.760e+016, 550.0, 10.15, 3.00, 50.89, 5.17, 5.660e+002, 5.660e+000, 241.82, 2.00, 1.695e+025, 1.695e+023
4466.0, 8.597e+017, 8.916e+016, 550.0, 10.37, 3.00, 50.93, 5.28, 5.637e+002, 5.637e+000, 241.84, 2.00, 1.688e+025, 1.688e+023
4496.0, 8.567e+017, 9.071e+016, 550.0, 10.59, 3.00, 50.97, 5.40, 5.613e+002, 5.613e+000, 241.85, 2.00, 1.681e+025, 1.681e+023
4526.0, 8.537e+017, 9.224e+016, 550.0, 10.81, 3.00, 51.01, 5.51, 5.589e+002, 5.589e+000, 241.87, 2.00, 1.674e+025, 1.674e+023
4556.0, 8.506e+017, 9.376e+016, 550.0, 11.02, 3.00, 51.05, 5.63, 5.565e+002, 5.565e+000, 241.88, 2.00, 1.666e+025, 1.666e+023
4586.0, 8.476e+017, 9.546e+016, 550.0, 11.26, 3.00, 51.05, 5.75, 5.542e+002, 5.542e+000, 241.74, 2.00, 1.660e+025, 1.660e+023
4616.0, 8.445e+017, 9.714e+016, 550.0, 11.50, 3.00, 51.05, 5.87, 5.518e+002, 5.518e+000, 241.60, 2.00, 1.654e+025, 1.654e+023
4646.0, 8.415e+017, 9.880e+016, 550.0, 11.74, 3.00, 51.05, 5.99, 5.495e+002, 5.495e+000, 241.46, 2.00, 1.648e+025, 1.648e+023
4676.0, 8.384e+017, 1.005e+017, 550.0, 11.98, 3.00, 51.05, 6.12, 5.472e+002, 5.472e+000, 241.32, 2.00, 1.642e+025, 1.642e+023
4706.0, 8.353e+017, 1.021e+017, 550.0, 12.22, 3.00, 51.05, 6.24, 5.448e+002, 5.448e+000, 241.18, 2.00, 1.636e+025, 1.636e+023
4736.0, 8.315e+017, 1.039e+017, 550.0, 12.50, 3.00, 51.01, 6.37, 5.425e+002, 5.425e+000, 241.05, 2.00, 1.630e+025, 1.630e+023
4766.0, 8.277e+017, 1.057e+017, 550.0, 12.77, 3.00, 50.96, 6.51, 5.402e+002, 5.402e+000, 240.91, 2.00, 1.624e+025, 1.624e+023
4796.0, 8.239e+017, 1.075e+017, 550.0, 13.05, 3.00, 50.91, 6.64, 5.380e+002, 5.380e+000, 240.77, 2.00, 1.618e+025, 1.618e+023
4826.0, 8.201e+017, 1.093e+017, 550.0, 13.33, 3.00, 50.87, 6.78, 5.357e+002, 5.357e+000, 240.64, 2.00, 1.612e+025, 1.612e+023
4856.0, 8.163e+017, 1.110e+017, 550.0, 13.60, 3.00, 50.82, 6.91, 5.334e+002, 5.334e+000, 240.50, 2.00, 1.606e+025, 1.606e+023
4886.0, 8.124e+017, 1.129e+017, 550.0, 13.90, 3.00, 50.75, 7.06, 5.311e+002, 5.311e+000, 240.30, 2.00, 1.601e+025, 1.601e+023
4916.0, 8.085e+017, 1.148e+017, 550.0, 14.21, 3.00, 50.68, 7.20, 5.289e+002, 5.289e+000, 240.10, 2.00, 1.595e+025, 1.595e+023
