12                                               ; NUMBER OF HEADER LINES IN THIS PROFILE"S HEADER (AFTER THIS LINE)
383                                              ; NUMBER OF DATA LINES IN THIS PROFILE
2013- 6-17, 03:47:47                             ; DATA PROCESSING DATE, TIME
Version: DIAL6                                   ; DATA PROCESSING VERSION
11186.0, 1.720e+018, 7.910e+017, 750.0, 45.99, 4.00, 260.42, 119.78, 2.093e+002, 2.093e+000, 229.55, 2.00, 6.604e+024, 6.604e+022
11216.0, 1.766e+018, 8.378e+017, 750.0, 47.45, 4.00, 268.43, 127.38, 2.084e+002, 2.084e+000, 229.44, 2.00, 6.578e+024, 6.578e+022
11246.0, 1.811e+018, 8.858e+017, 750.0, 48.91, 4.00, 276.44, 135.21, 2.074e+002, 2.074e+000, 229.33, 2.00, 6.551e+024, 6.551e+022
11276.0, 1.856e+018, 9.349e+017, 750.0, 50.37, 4.00, 284.45, 143.28, 2.065e+002, 2.065e+000, 229.22, 2.00, 6.525e+024, 6.525e+022
11306.0, 1.898e+018, 9.837e+017, 750.0, 51.83, 4.00, 292.03, 151.35, 2.056e+002, 2.056e+000, 229.11, 2.00, 6.499e+024, 6.499e+022
11336.0, 1.937e+018, 1.024e+018, 750.0, 52.86, 4.00, 299.17, 158.15, 2.047e+002, 2.047e+000, 228.98, 2.00, 6.474e+024, 6.474e+022
11366.0, 1.972e+018, 1.063e+018, 750.0, 53.90, 4.00, 305.88, 164.86, 2.038e+002, 2.038e+000, 228.86, 2.00, 6.448e+024, 6.448e+022
11396.0, 2.008e+018, 1.103e+018, 750.0, 54.93, 4.00, 312.59, 171.71, 2.028e+002, 2.028e+000, 228.74, 2.00, 6.423e+024, 6.423e+022
11426.0, 2.043e+018, 1.143e+018, 750.0, 55.96, 4.00, 319.30, 178.69, 2.019e+002, 2.019e+000, 228.62, 2.00, 6.397e+024, 6.397e+022
11456.0, 2.080e+018, 1.185e+018, 750.0, 57.00, 4.00, 326.39, 186.04, 2.010e+002, 2.010e+000, 228.50, 2.00, 6.372e+024, 6.372e+022
11486.0, 2.118e+018, 1.230e+018, 750.0, 58.08, 4.00, 333.88, 193.91, 2.001e+002, 2.001e+000, 228.50, 2.00, 6.343e+024, 6.343e+022
11516.0, 2.158e+018, 1.277e+018, 750.0, 59.16, 4.00, 341.75, 202.17, 1.992e+002, 1.992e+000, 228.51, 2.00, 6.315e+024, 6.315e+022
11546.0, 2.198e+018, 1.324e+018, 750.0, 60.24, 4.00, 349.63, 210.60, 1.983e+002, 1.983e+000, 228.51, 2.00, 6.287e+024, 6.287e+022
11576.0, 2.237e+018, 1.372e+018, 750.0, 61.31, 4.00, 357.50, 219.20, 1.975e+002, 1.975e+000, 228.52, 2.00, 6.258e+024, 6.258e+022
11606.0, 2.274e+018, 1.419e+018, 750.0, 62.39, 4.00, 365.00, 227.73, 1.966e+002, 1.966e+000, 228.53, 2.00, 6.230e+024, 6.230e+022
11636.0, 2.308e+018, 1.356e+018, 750.0, 58.77, 4.00, 372.12, 218.70, 1.957e+002, 1.957e+000, 228.56, 2.00, 6.201e+024, 6.201e+022
11666.0, 2.339e+018, 1.290e+018, 750.0, 55.15, 4.00, 378.87, 208.94, 1.948e+002, 1.948e+000, 228.60, 2.00, 6.172e+024, 6.172e+022
11696.0, 2.369e+018, 1.221e+018, 750.0, 51.53, 4.00, 385.62, 198.70, 1.939e+002, 1.939e+000, 228.64, 2.00, 6.144e+024, 6.144e+022
11726.0, 2.399e+018, 1.149e+018, 750.0, 47.90, 4.00, 392.37, 187.96, 1.931e+002, 1.931e+000, 228.67, 2.00, 6.115e+024, 6.115e+022
11756.0, 2.425e+018, 1.074e+018, 750.0, 44.28, 4.00, 398.49, 176.46, 1.922e+002, 1.922e+000, 228.71, 2.00, 6.087e+024, 6.087e+022
11786.0, 2.447e+018, 1.040e+018, 750.0, 42.49, 4.00, 403.96, 171.65, 1.913e+002, 1.913e+000, 228.82, 2.00, 6.057e+024, 6.057e+022
11816.0, 2.464e+018, 1.003e+018, 750.0, 40.70, 4.00, 408.80, 166.38, 1.905e+002, 1.905e+000, 228.94, 2.00, 6.027e+024, 6.027e+022
11846.0, 2.480e+018, 9.651e+017, 750.0, 38.91, 4.00, 413.63, 160.94, 1.896e+002, 1.896e+000, 229.05, 2.00, 5.997e+024, 5.997e+022
11876.0, 2.497e+018, 9.268e+017, 750.0, 37.12, 4.00, 418.47, 155.32, 1.888e+002, 1.888e+000, 229.17, 2.00, 5.967e+024, 5.967e+022
11906.0, 2.510e+018, 8.866e+017, 750.0, 35.32, 4.00, 422.74, 149.33, 1.879e+002, 1.879e+000, 229.28, 2.00, 5.937e+024, 5.937e+022
11936.0, 2.523e+018, 8.951e+017, 750.0, 35.48, 4.00, 426.43, 151.30, 1.871e+002, 1.871e+000, 229.08, 2.00, 5.916e+024, 5.916e+022
11966.0, 2.532e+018, 9.023e+017, 750.0, 35.64, 4.00, 429.56, 153.08, 1.863e+002, 1.863e+000, 228.88, 2.00, 5.895e+024, 5.895e+022
11996.0, 2.541e+018, 9.096e+017, 750.0, 35.79, 4.00, 432.69, 154.86, 1.854e+002, 1.854e+000, 228.67, 2.00, 5.874e+024, 5.874e+022
12026.0, 2.551e+018, 9.168e+017, 750.0, 35.95, 4.00, 435.82, 156.66, 1.846e+002, 1.846e+000, 228.47, 2.00, 5.852e+024, 5.852e+022
12056.0, 2.561e+018, 9.247e+017, 750.0, 36.10, 4.00, 439.28, 158.58, 1.838e+002, 1.838e+000, 228.27, 2.00, 5.831e+024, 5.831e+022
12086.0, 2.571e+018, 9.460e+017, 750.0, 36.79, 4.00, 443.08, 163.01, 1.830e+002, 1.830e+000, 228.33, 2.00, 5.804e+024, 5.804e+022
12116.0, 2.583e+018, 9.682e+017, 750.0, 37.48, 4.00, 447.21, 167.61, 1.821e+002, 1.821e+000, 228.39, 2.00, 5.776e+024, 5.776e+022
12146.0, 2.595e+018, 9.903e+017, 750.0, 38.17, 4.00, 451.35, 172.27, 1.813e+002, 1.813e+000, 228.45, 2.00, 5.749e+024, 5.749e+022
12176.0, 2.606e+018, 1.013e+018, 750.0, 38.86, 4.00, 455.48, 176.98, 1.805e+002, 1.805e+000, 228.50, 2.00, 5.722e+024, 5.722e+022
#BEGIN PROFILE ;----------------------------------------------------------------------------------------------------------
12                                               ; NUMBER OF HEADER LINES IN THIS PROFILE"S HEADER (AFTER THIS LINE)
383                                              ; NUMBER OF DATA LINES IN THIS PROFILE
2013- 6-17, 03:47:47                             ; DATA PROCESSING DATE, TIME
Version: DIAL6                                   ; DATA PROCESSING VERSION
Normal                                           ; RESULTS QUALITY (NOMINAL, FAIR, POOR)
2013- 3-12, 14:34:54                             ; PROFILE DATE, TIME (UT) START
2013- 3-12, 14:45:27                             ; PROFILE DATE, TIME (UT) END
2013- 3-12, 14:40:10                             ; PROFILE DATE, TIME (UT) MEAN
Ozonesonde                                       ; SOURCE OF A PRIORI Press, Temp, AirND USED TO DERIVE OZONE MIXING RATIO
2013- 2-16, 18:55:12                             ; SOURCE DATE, TIME (UT)
-86.6450, 34.7250,       206.000                 ; SOURCE LONGITUDE, LATITUDE, ELEVATION (degE, degN, m)
No comments                                      ; OPERATOR COMMENTS
ALT, O3ND, O3NDUncert, O3NDResol, Precision, ChRange, O3MR, O3MRUncert, Press, PressUncert, Temp, TempUncert, AirND, AirNDUncert  ; 
716.0, -9.999e+003, 8.991e+005, 350.0, 3.51, 2.00, -9999.00, -9999.00, 9.325e+002, 9.325e+000, 270.60, 2.00, 2.496e+025, 2.496e+023
746.0, -9.999e+003, 8.991e+005, 350.0, 3.81, 2.00, -9999.00, -9999.00, 9.290e+002, 9.290e+000, 270.27, 2.00, 2.490e+025, 2.490e+023
776.0, -9.999e+003, 8.991e+005, 350.0, 4.12, 2.00, -9999.00, -9999.00, 9.255e+002, 9.255e+000, 269.94, 2.00, 2.483e+025, 2.483e+023
806.0, -9.999e+003, 8.991e+005, 350.0, 4.43, 2.00, -9999.00, -9999.00, 9.220e+002, 9.220e+000, 269.60, 2.00, 2.477e+025, 2.477e+023
836.0, -9.999e+003, 8.991e+005, 350.0, 4.86, 2.00, -9999.00, -9999.00, 9.185e+002, 9.185e+000, 269.32, 2.00, 2.470e+025, 2.470e+023
866.0, -9.999e+003, 8.991e+005, 350.0, 5.28, 2.00, -9999.00, -9999.00, 9.150e+002, 9.150e+000, 269.04, 2.00, 2.463e+025, 2.463e+023
896.0, -9.999e+003, 8.991e+005, 350.0, 5.70, 2.00, -9999.00, -9999.00, 9.115e+002, 9.115e+000, 268.76, 2.00, 2.457e+025, 2.457e+023
926.0, -9.999e+003, 8.991e+005, 350.0, 6.12, 2.00, -9999.00, -9999.00, 9.081e+002, 9.081e+000, 268.47, 2.00, 2.450e+025, 2.450e+023
956.0, -9.999e+003, 8.991e+005, 350.0, 6.55, 2.00, -9999.00, -9999.00, 9.046e+002, 9.046e+000, 268.19, 2.00, 2.443e+025, 2.443e+023
986.0, -9.999e+003, 8.991e+005, 350.0, 7.14, 2.00, -9999.00, -9999.00, 9.012e+002, 9.012e+000, 267.91, 2.00, 2.436e+025, 2.436e+023
1016.0, -9.999e+003, 8.991e+005, 350.0, 7.73, 2.00, -9999.00, -9999.00, 8.977e+002, 8.977e+000, 267.63, 2.00, 2.429e+025, 2.429e+023
1046.0, -9.999e+003, 8.991e+005, 350.0, 8.33, 2.00, -9999.00, -9999.00, 8.943e+002, 8.943e+000, 267.35, 2.00, 2.423e+025, 2.423e+023
1076.0, -9.999e+003, 8.991e+005, 350.0, 8.92, 2.00, -9999.00, -9999.00, 8.909e+002, 8.909e+000, 267.07, 2.00, 2.416e+025, 2.416e+023
1106.0, -9.999e+003, 8.991e+005, 350.0, 9.51, 2.00, -9999.00, -9999.00, 8.874e+002, 8.874e+000, 266.79, 2.00, 2.409e+025, 2.409e+023
1136.0, -9.999e+003, 8.991e+005, 350.0, 10.41, 2.00, -9999.00, -9999.00, 8.841e+002, 8.841e+000, 266.52, 2.00, 2.402e+025, 2.402e+023
1166.0, -9.999e+003, 8.991e+005, 350.0, 11.31, 2.00, -9999.00, -9999.00, 8.807e+002, 8.807e+000, 266.26, 2.00, 2.396e+025, 2.396e+023
1196.0, -9.999e+003, 8.991e+005, 350.0, 12.20, 2.00, -9999.00, -9999.00, 8.773e+002, 8.773e+000, 265.99, 2.00, 2.389e+025, 2.389e+023
1226.0, -9.999e+003, 8.991e+005, 350.0, 13.10, 2.00, -9999.00, -9999.00, 8.739e+002, 8.739e+000, 265.72, 2.00, 2.382e+025, 2.382e+023
1256.0, -9.999e+003, 8.991e+005, 350.0, 13.99, 2.00, -9999.00, -9999.00, 8.705e+002, 8.705e+000, 265.45, 2.00, 2.375e+025, 2.375e+023
1286.0, -9.999e+003, 8.991e+005, 350.0, 11.54, 2.00, -9999.00, -9999.00, 8.672e+002, 8.672e+000, 265.17, 2.00, 2.369e+025, 2.369e+023
1316.0, -9.999e+003, 8.991e+005, 350.0, 9.08, 2.00, -9999.00, -9999.00, 8.639e+002, 8.639e+000, 264.89, 2.00, 2.362e+025, 2.362e+023
1346.0, -9.999e+003, 8.991e+005, 350.0, 6.63, 2.00, -9999.00, -9999.00, 8.605e+002, 8.605e+000, 264.60, 2.00, 2.355e+025, 2.355e+023
1376.0, -9.999e+003, 8.991e+005, 350.0, 4.17, 2.00, -9999.00, -9999.00, 8.572e+002, 8.572e+000, 264.32, 2.00, 2.349e+025, 2.349e+023
1406.0, -9.999e+003, 8.991e+005, 350.0, 1.72, 2.00, -9999.00, -9999.00, 8.539e+002, 8.539e+000, 264.04, 2.00, 2.342e+025, 2.342e+023
1436.0, -9.999e+003, 8.991e+005, 550.0, 1.80, 3.00, -9999.00, -9999.00, 8.506e+002, 8.506e+000, 263.75, 2.00, 2.336e+025, 2.336e+023
1466.0, -9.999e+003, 8.991e+005, 550.0, 1.87, 3.00, -9999.00, -9999.00, 8.473e+002, 8.473e+000, 263.47, 2.00, 2.329e+025, 2.329e+023
1496.0, -9.999e+003, 8.991e+005, 550.0, 1.95, 3.00, -9999.00, -9999.00, 8.440e+002, 8.440e+000, 263.19, 2.00, 2.323e+025, 2.323e+023
1526.0, -9.999e+003, 8.991e+005, 550.0, 2.03, 3.00, -9999.00, -9999.00, 8.407e+002, 8.407e+000, 262.90, 2.00, 2.316e+025, 2.316e+023
1556.0, -9.999e+003, 8.991e+005, 550.0, 0.74, 3.00, -9999.00, -9999.00, 8.374e+002, 8.374e+000, 262.62, 2.00, 2.310e+025, 2.310e+023
1586.0, -9.999e+003, 8.991e+005, 550.0, 0.78, 3.00, -9999.00, -9999.00, 8.342e+002, 8.342e+000, 262.34, 2.00, 2.303e+025, 2.303e+023
1616.0, -9.999e+003, 8.991e+005, 550.0, 0.81, 3.00, -9999.00, -9999.00, 8.309e+002, 8.309e+000, 262.06, 2.00, 2.296e+025, 2.296e+023
1646.0, -9.999e+003, 8.991e+005, 550.0, 0.84, 3.00, -9999.00, -9999.00, 8.277e+002, 8.277e+000, 261.79, 2.00, 2.290e+025, 2.290e+023
1676.0, -9.999e+003, 8.991e+005, 550.0, 0.88, 3.00, -9999.00, -9999.00, 8.244e+002, 8.244e+000, 261.51, 2.00, 2.283e+025, 2.283e+023
1706.0, -9.999e+003, 8.991e+005, 550.0, 0.91, 3.00, -9999.00, -9999.00, 8.212e+002, 8.212e+000, 261.23, 2.00, 2.277e+025, 2.277e+023
1736.0, 1.263e+018, 1.204e+016, 550.0, 0.95, 3.00, 55.63, 0.53, 8.180e+002, 8.180e+000, 260.95, 2.00, 2.270e+025, 2.270e+023
1766.0, 1.254e+018, 1.247e+016, 550.0, 0.99, 3.00, 55.38, 0.55, 8.148e+002, 8.148e+000, 260.67, 2.00, 2.264e+025, 2.264e+023
1796.0, 1.246e+018, 1.291e+016, 550.0, 1.04, 3.00, 55.19, 0.57, 8.116e+002, 8.116e+000, 260.39, 2.00, 2.258e+025, 2.258e+023
1826.0, 1.236e+018, 1.332e+016, 550.0, 1.08, 3.00, 54.89, 0.59, 8.084e+002, 8.084e+000, 260.11, 2.00, 2.251e+025, 2.251e+023
1856.0, 1.223e+018, 1.370e+016, 550.0, 1.12, 3.00, 54.50, 0.61, 8.052e+002, 8.052e+000, 259.83, 2.00, 2.245e+025, 2.245e+023
1886.0, 1.210e+018, 1.411e+016, 550.0, 1.17, 3.00, 54.08, 0.63, 8.021e+002, 8.021e+000, 259.56, 2.00, 2.238e+025, 2.238e+023
1916.0, 1.200e+018, 1.454e+016, 550.0, 1.21, 3.00, 53.77, 0.65, 7.989e+002, 7.989e+000, 259.30, 2.00, 2.232e+025, 2.232e+023
1946.0, 1.190e+018, 1.497e+016, 550.0, 1.26, 3.00, 53.46, 0.67, 7.958e+002, 7.958e+000, 259.03, 2.00, 2.225e+025, 2.225e+023
1976.0, 1.179e+018, 1.538e+016, 550.0, 1.30, 3.00, 53.15, 0.69, 7.926e+002, 7.926e+000, 258.77, 2.00, 2.218e+025, 2.218e+023
2006.0, 1.170e+018, 1.581e+016, 550.0, 1.35, 3.00, 52.92, 0.71, 7.895e+002, 7.895e+000, 258.50, 2.00, 2.212e+025, 2.212e+023
2036.0, 1.163e+018, 1.626e+016, 550.0, 1.40, 3.00, 52.75, 0.74, 7.864e+002, 7.864e+000, 258.30, 2.00, 2.205e+025, 2.205e+023
2066.0, 1.157e+018, 1.674e+016, 550.0, 1.45, 3.00, 52.65, 0.76, 7.833e+002, 7.833e+000, 258.09, 2.00, 2.198e+025, 2.198e+023
2096.0, 1.152e+018, 1.720e+016, 550.0, 1.49, 3.00, 52.56, 0.79, 7.802e+002, 7.802e+000, 257.88, 2.00, 2.191e+025, 2.191e+023
2126.0, 1.146e+018, 1.766e+016, 550.0, 1.54, 3.00, 52.46, 0.81, 7.771e+002, 7.771e+000, 257.68, 2.00, 2.184e+025, 2.184e+023
2156.0, 1.142e+018, 1.815e+016, 550.0, 1.59, 3.00, 52.45, 0.83, 7.740e+002, 7.740e+000, 257.47, 2.00, 2.177e+025, 2.177e+023
2186.0, 1.140e+018, 1.866e+016, 550.0, 1.64, 3.00, 52.52, 0.86, 7.709e+002, 7.709e+000, 257.22, 2.00, 2.171e+025, 2.171e+023
2216.0, 1.140e+018, 1.921e+016, 550.0, 1.69, 3.00, 52.67, 0.89, 7.678e+002, 7.678e+000, 256.96, 2.00, 2.164e+025, 2.164e+023
2246.0, 1.140e+018, 1.976e+016, 550.0, 1.73, 3.00, 52.82, 0.92, 7.648e+002, 7.648e+000, 256.71, 2.00, 2.158e+025, 2.158e+023
2276.0, 1.140e+018, 2.030e+016, 550.0, 1.78, 3.00, 52.98, 0.94, 7.617e+002, 7.617e+000, 256.45, 2.00, 2.151e+025, 2.151e+023
2306.0, 1.141e+018, 2.087e+016, 550.0, 1.83, 3.00, 53.20, 0.97, 7.587e+002, 7.587e+000, 256.20, 2.00, 2.145e+025, 2.145e+023
2336.0, 1.144e+018, 2.143e+016, 550.0, 1.87, 3.00, 53.49, 1.00, 7.557e+002, 7.557e+000, 255.98, 2.00, 2.138e+025, 2.138e+023
2366.0, 1.148e+018, 2.202e+016, 550.0, 1.92, 3.00, 53.85, 1.03, 7.527e+002, 7.527e+000, 255.75, 2.00, 2.131e+025, 2.131e+023
2396.0, 1.152e+018, 2.262e+016, 550.0, 1.96, 3.00, 54.22, 1.06, 7.496e+002, 7.496e+000, 255.53, 2.00, 2.125e+025, 2.125e+023
2426.0, 1.156e+018, 2.322e+016, 550.0, 2.01, 3.00, 54.58, 1.10, 7.466e+002, 7.466e+000, 255.31, 2.00, 2.118e+025, 2.118e+023
2456.0, 1.161e+018, 2.384e+016, 550.0, 2.05, 3.00, 55.00, 1.13, 7.436e+002, 7.436e+000, 255.08, 2.00, 2.111e+025, 2.111e+023
2486.0, 1.168e+018, 2.446e+016, 550.0, 2.09, 3.00, 55.48, 1.16, 7.407e+002, 7.407e+000, 254.88, 2.00, 2.105e+025, 2.105e+023
2516.0, 1.175e+018, 2.511e+016, 550.0, 2.14, 3.00, 56.03, 1.20, 7.377e+002, 7.377e+000, 254.68, 2.00, 2.098e+025, 2.098e+023
2546.0, 1.183e+018, 2.577e+016, 550.0, 2.18, 3.00, 56.57, 1.23, 7.347e+002, 7.347e+000, 254.48, 2.00, 2.091e+025, 2.091e+023
2576.0, 1.190e+018, 2.643e+016, 550.0, 2.22, 3.00, 57.11, 1.27, 7.318e+002, 7.318e+000, 254.28, 2.00, 2.084e+025, 2.084e+023
2606.0, 1.199e+018, 2.711e+016, 550.0, 2.26, 3.00, 57.69, 1.30, 7.288e+002, 7.288e+000, 254.08, 2.00, 2.078e+025, 2.078e+023
2636.0, 1.207e+018, 2.778e+016, 550.0, 2.30, 3.00, 58.31, 1.34, 7.259e+002, 7.259e+000, 253.95, 2.00, 2.070e+025, 2.070e+023
2666.0, 1.216e+018, 2.848e+016, 550.0, 2.34, 3.00, 58.97, 1.38, 7.230e+002, 7.230e+000, 253.83, 2.00, 2.063e+025, 2.063e+023
2696.0, 1.226e+018, 2.918e+016, 550.0, 2.38, 3.00, 59.62, 1.42, 7.201e+002, 7.201e+000, 253.70, 2.00, 2.056e+025, 2.056e+023
2726.0, 1.235e+018, 2.989e+016, 550.0, 2.42, 3.00, 60.28, 1.46, 7.172e+002, 7.172e+000, 253.58, 2.00, 2.048e+025, 2.048e+023
2756.0, 1.244e+018, 3.059e+016, 550.0, 2.46, 3.00, 60.93, 1.50, 7.143e+002, 7.143e+000, 253.46, 2.00, 2.041e+025, 2.041e+023
2786.0, 1.253e+018, 3.134e+016, 550.0, 2.50, 3.00, 61.58, 1.54, 7.114e+002, 7.114e+000, 253.17, 2.00, 2.035e+025, 2.035e+023
2816.0, 1.263e+018, 3.209e+016, 550.0, 2.54, 3.00, 62.22, 1.58, 7.085e+002, 7.085e+000, 252.89, 2.00, 2.029e+025, 2.029e+023
2846.0, 1.272e+018, 3.284e+016, 550.0, 2.58, 3.00, 62.87, 1.62, 7.057e+002, 7.057e+000, 252.61, 2.00, 2.023e+025, 2.023e+023
2876.0, 1.281e+018, 3.360e+016, 550.0, 2.62, 3.00, 63.51, 1.67, 7.028e+002, 7.028e+000, 252.33, 2.00, 2.017e+025, 2.017e+023
2906.0, 1.290e+018, 3.435e+016, 550.0, 2.66, 3.00, 64.12, 1.71, 6.999e+002, 6.999e+000, 252.04, 2.00, 2.011e+025, 2.011e+023
2936.0, 1.297e+018, 3.515e+016, 550.0, 2.71, 3.00, 64.71, 1.75, 6.971e+002, 6.971e+000, 251.83, 2.00, 2.005e+025, 2.005e+023
2966.0, 1.304e+018, 3.593e+016, 550.0, 2.75, 3.00, 65.26, 1.80, 6.943e+002, 6.943e+000, 251.62, 2.00, 1.999e+025, 1.999e+023
2996.0, 1.311e+018, 3.671e+016, 550.0, 2.80, 3.00, 65.82, 1.84, 6.915e+002, 6.915e+000, 251.40, 2.00, 1.992e+025, 1.992e+023
3026.0, 1.318e+018, 3.750e+016, 550.0, 2.85, 3.00, 66.37, 1.89, 6.887e+002, 6.887e+000, 251.19, 2.00, 1.986e+025, 1.986e+023
3056.0, 1.323e+018, 3.825e+016, 550.0, 2.89, 3.00, 66.85, 1.93, 6.858e+002, 6.858e+000, 250.98, 2.00, 1.979e+025, 1.979e+023
3086.0, 1.327e+018, 3.911e+016, 550.0, 2.95, 3.00, 67.27, 1.98, 6.831e+002, 6.831e+000, 250.77, 2.00, 1.973e+025, 1.973e+023
3116.0, 1.330e+018, 3.993e+016, 550.0, 3.00, 3.00, 67.61, 2.03, 6.803e+002, 6.803e+000, 250.55, 2.00, 1.966e+025, 1.966e+023
3146.0, 1.332e+018, 4.074e+016, 550.0, 3.06, 3.00, 67.95, 2.08, 6.775e+002, 6.775e+000, 250.34, 2.00, 1.960e+025, 1.960e+023
3176.0, 1.334e+018, 4.156e+016, 550.0, 3.11, 3.00, 68.29, 2.13, 6.747e+002, 6.747e+000, 250.13, 2.00, 1.954e+025, 1.954e+023
3206.0, 1.335e+018, 4.232e+016, 550.0, 3.17, 3.00, 68.54, 2.17, 6.720e+002, 6.720e+000, 249.92, 2.00, 1.947e+025, 1.947e+023
3236.0, 1.334e+018, 4.330e+016, 550.0, 3.25, 3.00, 68.70, 2.23, 6.692e+002, 6.692e+000, 249.65, 2.00, 1.942e+025, 1.942e+023
3266.0, 1.331e+018, 4.421e+016, 550.0, 3.32, 3.00, 68.76, 2.28, 6.665e+002, 6.665e+000, 249.38, 2.00, 1.936e+025, 1.936e+023
3296.0, 1.328e+018, 4.512e+016, 550.0, 3.40, 3.00, 68.82, 2.34, 6.638e+002, 6.638e+000, 249.11, 2.00, 1.930e+025, 1.930e+023
3326.0, 1.325e+018, 4.602e+016, 550.0, 3.47, 3.00, 68.88, 2.39, 6.610e+002, 6.610e+000, 248.84, 2.00, 1.924e+025, 1.924e+023
3356.0, 1.321e+018, 4.686e+016, 550.0, 3.55, 3.00, 68.85, 2.44, 6.583e+002, 6.583e+000, 248.57, 2.00, 1.918e+025, 1.918e+023
3386.0, 1.314e+018, 4.797e+016, 550.0, 3.65, 3.00, 68.73, 2.51, 6.556e+002, 6.556e+000, 248.30, 2.00, 1.912e+025, 1.912e+023
3416.0, 1.306e+018, 4.900e+016, 550.0, 3.75, 3.00, 68.52, 2.57, 6.529e+002, 6.529e+000, 248.04, 2.00, 1.906e+025, 1.906e+023
3446.0, 1.298e+018, 5.001e+016, 550.0, 3.85, 3.00, 68.31, 2.63, 6.502e+002, 6.502e+000, 247.77, 2.00, 1.901e+025, 1.901e+023
3476.0, 1.290e+018, 5.101e+016, 550.0, 3.95, 3.00, 68.10, 2.69, 6.475e+002, 6.475e+000, 247.51, 2.00, 1.895e+025, 1.895e+023
3506.0, 1.281e+018, 5.195e+016, 550.0, 4.05, 3.00, 67.83, 2.75, 6.448e+002, 6.448e+000, 247.24, 2.00, 1.889e+025, 1.889e+023
3536.0, 1.271e+018, 5.317e+016, 550.0, 4.18, 3.00, 67.50, 2.82, 6.422e+002, 6.422e+000, 246.98, 2.00, 1.883e+025, 1.883e+023
3566.0, 1.260e+018, 5.432e+016, 550.0, 4.31, 3.00, 67.11, 2.89, 6.395e+002, 6.395e+000, 246.71, 2.00, 1.877e+025, 1.877e+023
3596.0, 1.249e+018, 5.544e+016, 550.0, 4.44, 3.00, 66.72, 2.96, 6.369e+002, 6.369e+000, 246.44, 2.00, 1.872e+025, 1.872e+023
3626.0, 1.238e+018, 5.654e+016, 550.0, 4.57, 3.00, 66.32, 3.03, 6.342e+002, 6.342e+000, 246.18, 2.00, 1.866e+025, 1.866e+023
3656.0, 1.226e+018, 5.758e+016, 550.0, 4.70, 3.00, 65.91, 3.10, 6.316e+002, 6.316e+000, 245.91, 2.00, 1.860e+025, 1.860e+023
3686.0, 1.214e+018, 5.898e+016, 550.0, 4.86, 3.00, 65.46, 3.18, 6.289e+002, 6.289e+000, 245.67, 2.00, 1.854e+025, 1.854e+023
3716.0, 1.201e+018, 6.031e+016, 550.0, 5.02, 3.00, 64.99, 3.26, 6.263e+002, 6.263e+000, 245.44, 2.00, 1.848e+025, 1.848e+023
3746.0, 1.189e+018, 6.160e+016, 550.0, 5.18, 3.00, 64.51, 3.34, 6.237e+002, 6.237e+000, 245.20, 2.00, 1.842e+025, 1.842e+023
3776.0, 1.176e+018, 6.286e+016, 550.0, 5.34, 3.00, 64.04, 3.42, 6.211e+002, 6.211e+000, 244.96, 2.00, 1.836e+025, 1.836e+023
3806.0, 1.163e+018, 6.406e+016, 550.0, 5.51, 3.00, 63.56, 3.50, 6.185e+002, 6.185e+000, 244.73, 2.00, 1.830e+025, 1.830e+023
3836.0, 1.151e+018, 6.565e+016, 550.0, 5.70, 3.00, 63.07, 3.60, 6.159e+002, 6.159e+000, 244.47, 2.00, 1.825e+025, 1.825e+023
3866.0, 1.138e+018, 6.719e+016, 550.0, 5.90, 3.00, 62.57, 3.69, 6.134e+002, 6.134e+000, 244.21, 2.00, 1.819e+025, 1.819e+023
3896.0, 1.126e+018, 6.867e+016, 550.0, 6.10, 3.00, 62.07, 3.79, 6.108e+002, 6.108e+000, 243.95, 2.00, 1.813e+025, 1.813e+023
3926.0, 1.113e+018, 7.011e+016, 550.0, 6.30, 3.00, 61.57, 3.88, 6.082e+002, 6.082e+000, 243.69, 2.00, 1.808e+025, 1.808e+023
3956.0, 1.101e+018, 7.152e+016, 550.0, 6.50, 3.00, 61.08, 3.97, 6.057e+002, 6.057e+000, 243.44, 2.00, 1.802e+025, 1.802e+023
3986.0, 1.089e+018, 7.320e+016, 550.0, 6.72, 3.00, 60.61, 4.08, 6.031e+002, 6.031e+000, 243.22, 2.00, 1.796e+025, 1.796e+023
4016.0, 1.077e+018, 7.484e+016, 550.0, 6.95, 3.00, 60.15, 4.18, 6.006e+002, 6.006e+000, 243.00, 2.00, 1.790e+025, 1.790e+023
4046.0, 1.065e+018, 7.643e+016, 550.0, 7.18, 3.00, 59.70, 4.28, 5.981e+002, 5.981e+000, 242.78, 2.00, 1.784e+025, 1.784e+023
4076.0, 1.053e+018, 7.798e+016, 550.0, 7.40, 3.00, 59.24, 4.39, 5.955e+002, 5.955e+000, 242.56, 2.00, 1.778e+025, 1.778e+023
4106.0, 1.043e+018, 7.953e+016, 550.0, 7.63, 3.00, 58.82, 4.49, 5.930e+002, 5.930e+000, 242.34, 2.00, 1.772e+025, 1.772e+023
4136.0, 1.032e+018, 8.128e+016, 550.0, 7.88, 3.00, 58.44, 4.60, 5.905e+002, 5.905e+000, 242.31, 2.00, 1.765e+025, 1.765e+023
4166.0, 1.021e+018, 8.303e+016, 550.0, 8.13, 3.00, 58.10, 4.72, 5.880e+002, 5.880e+000, 242.28, 2.00, 1.758e+025, 1.758e+023
