1976.0, 1.392e+018, 1.117e+016, 550.0, 0.80, 3.00, 66.97, 0.54, 8.066e+002, 8.066e+000, 281.11, 2.00, 2.078e+025, 2.078e+023
2006.0, 1.391e+018, 1.151e+016, 550.0, 0.83, 3.00, 67.18, 0.56, 8.037e+002, 8.037e+000, 281.05, 2.00, 2.071e+025, 2.071e+023
2036.0, 1.390e+018, 1.188e+016, 550.0, 0.85, 3.00, 67.36, 0.58, 8.008e+002, 8.008e+000, 281.01, 2.00, 2.064e+025, 2.064e+023
2066.0, 1.389e+018, 1.225e+016, 550.0, 0.88, 3.00, 67.53, 0.60, 7.979e+002, 7.979e+000, 280.97, 2.00, 2.057e+025, 2.057e+023
2096.0, 1.388e+018, 1.262e+016, 550.0, 0.91, 3.00, 67.70, 0.62, 7.950e+002, 7.950e+000, 280.93, 2.00, 2.050e+025, 2.050e+023
2126.0, 1.386e+018, 1.299e+016, 550.0, 0.94, 3.00, 67.87, 0.64, 7.921e+002, 7.921e+000, 280.89, 2.00, 2.042e+025, 2.042e+023
2156.0, 1.385e+018, 1.336e+016, 550.0, 0.96, 3.00, 68.04, 0.66, 7.892e+002, 7.892e+000, 280.85, 2.00, 2.035e+025, 2.035e+023
2186.0, 1.382e+018, 1.379e+016, 550.0, 1.00, 3.00, 68.12, 0.68, 7.864e+002, 7.864e+000, 280.69, 2.00, 2.029e+025, 2.029e+023
2216.0, 1.379e+018, 1.421e+016, 550.0, 1.03, 3.00, 68.19, 0.70, 7.835e+002, 7.835e+000, 280.52, 2.00, 2.023e+025, 2.023e+023
2246.0, 1.377e+018, 1.463e+016, 550.0, 1.06, 3.00, 68.26, 0.73, 7.807e+002, 7.807e+000, 280.36, 2.00, 2.017e+025, 2.017e+023
2276.0, 1.374e+018, 1.505e+016, 550.0, 1.10, 3.00, 68.34, 0.75, 7.778e+002, 7.778e+000, 280.19, 2.00, 2.011e+025, 2.011e+023
2306.0, 1.371e+018, 1.546e+016, 550.0, 1.13, 3.00, 68.41, 0.77, 7.750e+002, 7.750e+000, 280.03, 2.00, 2.004e+025, 2.004e+023
2336.0, 1.367e+018, 1.592e+016, 550.0, 1.16, 3.00, 68.41, 0.80, 7.722e+002, 7.722e+000, 279.84, 2.00, 1.999e+025, 1.999e+023
2366.0, 1.363e+018, 1.637e+016, 550.0, 1.20, 3.00, 68.40, 0.82, 7.694e+002, 7.694e+000, 279.65, 2.00, 1.993e+025, 1.993e+023
2396.0, 1.359e+018, 1.682e+016, 550.0, 1.24, 3.00, 68.40, 0.85, 7.666e+002, 7.666e+000, 279.46, 2.00, 1.987e+025, 1.987e+023
2426.0, 1.355e+018, 1.726e+016, 550.0, 1.27, 3.00, 68.39, 0.87, 7.638e+002, 7.638e+000, 279.27, 2.00, 1.981e+025, 1.981e+023
2456.0, 1.351e+018, 1.770e+016, 550.0, 1.31, 3.00, 68.39, 0.90, 7.610e+002, 7.610e+000, 279.08, 2.00, 1.975e+025, 1.975e+023
2486.0, 1.346e+018, 1.819e+016, 550.0, 1.35, 3.00, 68.34, 0.92, 7.582e+002, 7.582e+000, 278.88, 2.00, 1.969e+025, 1.969e+023
2516.0, 1.341e+018, 1.868e+016, 550.0, 1.39, 3.00, 68.28, 0.95, 7.554e+002, 7.554e+000, 278.68, 2.00, 1.963e+025, 1.963e+023
2546.0, 1.336e+018, 1.916e+016, 550.0, 1.43, 3.00, 68.23, 0.98, 7.527e+002, 7.527e+000, 278.48, 2.00, 1.958e+025, 1.958e+023
2576.0, 1.331e+018, 1.964e+016, 550.0, 1.48, 3.00, 68.18, 1.01, 7.499e+002, 7.499e+000, 278.28, 2.00, 1.952e+025, 1.952e+023
2606.0, 1.326e+018, 2.012e+016, 550.0, 1.52, 3.00, 68.13, 1.03, 7.472e+002, 7.472e+000, 278.08, 2.00, 1.946e+025, 1.946e+023
2636.0, 1.322e+018, 2.065e+016, 550.0, 1.56, 3.00, 68.12, 1.06, 7.444e+002, 7.444e+000, 277.89, 2.00, 1.940e+025, 1.940e+023
2666.0, 1.317e+018, 2.118e+016, 550.0, 1.61, 3.00, 68.10, 1.09, 7.417e+002, 7.417e+000, 277.70, 2.00, 1.935e+025, 1.935e+023
2696.0, 1.313e+018, 2.170e+016, 550.0, 1.65, 3.00, 68.09, 1.13, 7.390e+002, 7.390e+000, 277.50, 2.00, 1.929e+025, 1.929e+023
2726.0, 1.309e+018, 2.222e+016, 550.0, 1.70, 3.00, 68.08, 1.16, 7.363e+002, 7.363e+000, 277.31, 2.00, 1.923e+025, 1.923e+023
2756.0, 1.305e+018, 2.273e+016, 550.0, 1.74, 3.00, 68.07, 1.19, 7.335e+002, 7.335e+000, 277.12, 2.00, 1.917e+025, 1.917e+023
2786.0, 1.302e+018, 2.331e+016, 550.0, 1.79, 3.00, 68.11, 1.22, 7.309e+002, 7.309e+000, 276.88, 2.00, 1.912e+025, 1.912e+023
2816.0, 1.299e+018, 2.389e+016, 550.0, 1.84, 3.00, 68.16, 1.25, 7.282e+002, 7.282e+000, 276.63, 2.00, 1.907e+025, 1.907e+023
2846.0, 1.297e+018, 2.446e+016, 550.0, 1.89, 3.00, 68.20, 1.29, 7.255e+002, 7.255e+000, 276.38, 2.00, 1.901e+025, 1.901e+023
2876.0, 1.294e+018, 2.503e+016, 550.0, 1.93, 3.00, 68.24, 1.32, 7.228e+002, 7.228e+000, 276.14, 2.00, 1.896e+025, 1.896e+023
2906.0, 1.291e+018, 2.559e+016, 550.0, 1.98, 3.00, 68.28, 1.35, 7.201e+002, 7.201e+000, 275.89, 2.00, 1.890e+025, 1.890e+023
2936.0, 1.289e+018, 2.623e+016, 550.0, 2.03, 3.00, 68.40, 1.39, 7.175e+002, 7.175e+000, 275.69, 2.00, 1.885e+025, 1.885e+023
2966.0, 1.288e+018, 2.685e+016, 550.0, 2.09, 3.00, 68.53, 1.43, 7.148e+002, 7.148e+000, 275.49, 2.00, 1.879e+025, 1.879e+023
2996.0, 1.286e+018, 2.748e+016, 550.0, 2.14, 3.00, 68.65, 1.47, 7.122e+002, 7.122e+000, 275.29, 2.00, 1.874e+025, 1.874e+023
3026.0, 1.285e+018, 2.811e+016, 550.0, 2.19, 3.00, 68.77, 1.50, 7.095e+002, 7.095e+000, 275.10, 2.00, 1.868e+025, 1.868e+023
3056.0, 1.283e+018, 2.873e+016, 550.0, 2.24, 3.00, 68.89, 1.54, 7.069e+002, 7.069e+000, 274.90, 2.00, 1.862e+025, 1.862e+023
3086.0, 1.282e+018, 2.941e+016, 550.0, 2.29, 3.00, 69.07, 1.58, 7.043e+002, 7.043e+000, 274.76, 2.00, 1.856e+025, 1.856e+023
3116.0, 1.281e+018, 3.010e+016, 550.0, 2.35, 3.00, 69.25, 1.63, 7.017e+002, 7.017e+000, 274.62, 2.00, 1.851e+025, 1.851e+023
3146.0, 1.281e+018, 3.078e+016, 550.0, 2.40, 3.00, 69.43, 1.67, 6.991e+002, 6.991e+000, 274.48, 2.00, 1.845e+025, 1.845e+023
3176.0, 1.280e+018, 3.146e+016, 550.0, 2.46, 3.00, 69.61, 1.71, 6.965e+002, 6.965e+000, 274.35, 2.00, 1.839e+025, 1.839e+023
3206.0, 1.279e+018, 3.214e+016, 550.0, 2.51, 3.00, 69.79, 1.75, 6.938e+002, 6.938e+000, 274.21, 2.00, 1.833e+025, 1.833e+023
3236.0, 1.278e+018, 3.289e+016, 550.0, 2.57, 3.00, 69.93, 1.80, 6.913e+002, 6.913e+000, 274.00, 2.00, 1.827e+025, 1.827e+023
3266.0, 1.276e+018, 3.363e+016, 550.0, 2.63, 3.00, 70.06, 1.85, 6.887e+002, 6.887e+000, 273.79, 2.00, 1.822e+025, 1.822e+023
3296.0, 1.275e+018, 3.438e+016, 550.0, 2.70, 3.00, 70.19, 1.89, 6.861e+002, 6.861e+000, 273.58, 2.00, 1.817e+025, 1.817e+023
3326.0, 1.274e+018, 3.512e+016, 550.0, 2.76, 3.00, 70.33, 1.94, 6.836e+002, 6.836e+000, 273.37, 2.00, 1.811e+025, 1.811e+023
3356.0, 1.272e+018, 3.586e+016, 550.0, 2.82, 3.00, 70.46, 1.99, 6.810e+002, 6.810e+000, 273.15, 2.00, 1.806e+025, 1.806e+023
3386.0, 1.269e+018, 3.667e+016, 550.0, 2.89, 3.00, 70.48, 2.04, 6.785e+002, 6.785e+000, 272.93, 2.00, 1.800e+025, 1.800e+023
3416.0, 1.266e+018, 3.749e+016, 550.0, 2.96, 3.00, 70.50, 2.09, 6.759e+002, 6.759e+000, 272.71, 2.00, 1.795e+025, 1.795e+023
3446.0, 1.262e+018, 3.829e+016, 550.0, 3.03, 3.00, 70.51, 2.14, 6.734e+002, 6.734e+000, 272.49, 2.00, 1.790e+025, 1.790e+023
3476.0, 1.259e+018, 3.909e+016, 550.0, 3.11, 3.00, 70.53, 2.19, 6.709e+002, 6.709e+000, 272.27, 2.00, 1.785e+025, 1.785e+023
3506.0, 1.255e+018, 3.989e+016, 550.0, 3.18, 3.00, 70.55, 2.24, 6.684e+002, 6.684e+000, 272.05, 2.00, 1.779e+025, 1.779e+023
3536.0, 1.249e+018, 4.078e+016, 550.0, 3.26, 3.00, 70.43, 2.30, 6.659e+002, 6.659e+000, 271.85, 2.00, 1.774e+025, 1.774e+023
3566.0, 1.244e+018, 4.166e+016, 550.0, 3.35, 3.00, 70.31, 2.36, 6.634e+002, 6.634e+000, 271.65, 2.00, 1.769e+025, 1.769e+023
3596.0, 1.238e+018, 4.253e+016, 550.0, 3.44, 3.00, 70.19, 2.41, 6.609e+002, 6.609e+000, 271.44, 2.00, 1.763e+025, 1.763e+023
3626.0, 1.232e+018, 4.340e+016, 550.0, 3.52, 3.00, 70.08, 2.47, 6.584e+002, 6.584e+000, 271.24, 2.00, 1.758e+025, 1.758e+023
3656.0, 1.226e+018, 4.425e+016, 550.0, 3.61, 3.00, 69.96, 2.52, 6.559e+002, 6.559e+000, 271.04, 2.00, 1.753e+025, 1.753e+023
3686.0, 1.217e+018, 4.521e+016, 550.0, 3.71, 3.00, 69.72, 2.59, 6.534e+002, 6.534e+000, 271.10, 2.00, 1.746e+025, 1.746e+023
3716.0, 1.208e+018, 4.616e+016, 550.0, 3.82, 3.00, 69.49, 2.65, 6.510e+002, 6.510e+000, 271.16, 2.00, 1.739e+025, 1.739e+023
3746.0, 1.199e+018, 4.709e+016, 550.0, 3.93, 3.00, 69.25, 2.72, 6.485e+002, 6.485e+000, 271.22, 2.00, 1.732e+025, 1.732e+023
3776.0, 1.190e+018, 4.801e+016, 550.0, 4.03, 3.00, 69.01, 2.78, 6.461e+002, 6.461e+000, 271.28, 2.00, 1.725e+025, 1.725e+023
3806.0, 1.182e+018, 4.890e+016, 550.0, 4.14, 3.00, 68.78, 2.85, 6.436e+002, 6.436e+000, 271.35, 2.00, 1.718e+025, 1.718e+023
3836.0, 1.169e+018, 4.995e+016, 550.0, 4.27, 3.00, 68.23, 2.91, 6.412e+002, 6.412e+000, 271.02, 2.00, 1.714e+025, 1.714e+023
3866.0, 1.157e+018, 5.097e+016, 550.0, 4.41, 3.00, 67.68, 2.98, 6.388e+002, 6.388e+000, 270.69, 2.00, 1.709e+025, 1.709e+023
3896.0, 1.145e+018, 5.195e+016, 550.0, 4.54, 3.00, 67.14, 3.05, 6.364e+002, 6.364e+000, 270.36, 2.00, 1.705e+025, 1.705e+023
3926.0, 1.132e+018, 5.291e+016, 550.0, 4.67, 3.00, 66.59, 3.11, 6.340e+002, 6.340e+000, 270.03, 2.00, 1.700e+025, 1.700e+023
3956.0, 1.120e+018, 5.383e+016, 550.0, 4.81, 3.00, 66.04, 3.17, 6.316e+002, 6.316e+000, 269.71, 2.00, 1.696e+025, 1.696e+023
3986.0, 1.107e+018, 5.497e+016, 550.0, 4.97, 3.00, 65.41, 3.25, 6.292e+002, 6.292e+000, 269.34, 2.00, 1.692e+025, 1.692e+023
4016.0, 1.093e+018, 5.606e+016, 550.0, 5.13, 3.00, 64.78, 3.32, 6.268e+002, 6.268e+000, 268.97, 2.00, 1.688e+025, 1.688e+023
4046.0, 1.080e+018, 5.711e+016, 550.0, 5.29, 3.00, 64.14, 3.39, 6.244e+002, 6.244e+000, 268.60, 2.00, 1.684e+025, 1.684e+023
4076.0, 1.067e+018, 5.812e+016, 550.0, 5.45, 3.00, 63.51, 3.46, 6.220e+002, 6.220e+000, 268.23, 2.00, 1.680e+025, 1.680e+023
4106.0, 1.053e+018, 5.909e+016, 550.0, 5.61, 3.00, 62.87, 3.53, 6.197e+002, 6.197e+000, 267.87, 2.00, 1.675e+025, 1.675e+023
4136.0, 1.040e+018, 6.030e+016, 550.0, 5.80, 3.00, 62.29, 3.61, 6.173e+002, 6.173e+000, 267.90, 2.00, 1.669e+025, 1.669e+023
4166.0, 1.026e+018, 6.146e+016, 550.0, 5.99, 3.00, 61.70, 3.70, 6.150e+002, 6.150e+000, 267.93, 2.00, 1.662e+025, 1.662e+023
4196.0, 1.012e+018, 6.257e+016, 550.0, 6.18, 3.00, 61.12, 3.78, 6.126e+002, 6.126e+000, 267.96, 2.00, 1.656e+025, 1.656e+023
4226.0, 9.984e+017, 6.364e+016, 550.0, 6.37, 3.00, 60.53, 3.86, 6.103e+002, 6.103e+000, 268.00, 2.00, 1.649e+025, 1.649e+023
4256.0, 9.848e+017, 6.465e+016, 550.0, 6.57, 3.00, 59.95, 3.94, 6.079e+002, 6.079e+000, 268.03, 2.00, 1.643e+025, 1.643e+023
4286.0, 9.722e+017, 6.595e+016, 550.0, 6.78, 3.00, 59.37, 4.03, 6.056e+002, 6.056e+000, 267.89, 2.00, 1.637e+025, 1.637e+023
4316.0, 9.596e+017, 6.720e+016, 550.0, 7.00, 3.00, 58.80, 4.12, 6.033e+002, 6.033e+000, 267.76, 2.00, 1.632e+025, 1.632e+023
4346.0, 9.470e+017, 6.840e+016, 550.0, 7.22, 3.00, 58.22, 4.20, 6.010e+002, 6.010e+000, 267.62, 2.00, 1.627e+025, 1.627e+023
4376.0, 9.346e+017, 6.954e+016, 550.0, 7.44, 3.00, 57.65, 4.29, 5.987e+002, 5.987e+000, 267.49, 2.00, 1.621e+025, 1.621e+023
4406.0, 9.222e+017, 7.064e+016, 550.0, 7.66, 3.00, 57.07, 4.37, 5.964e+002, 5.964e+000, 267.35, 2.00, 1.616e+025, 1.616e+023
4436.0, 9.127e+017, 7.198e+016, 550.0, 7.89, 3.00, 56.69, 4.47, 5.942e+002, 5.942e+000, 267.31, 2.00, 1.610e+025, 1.610e+023
4466.0, 9.032e+017, 7.328e+016, 550.0, 8.11, 3.00, 56.31, 4.57, 5.919e+002, 5.919e+000, 267.27, 2.00, 1.604e+025, 1.604e+023
4496.0, 8.938e+017, 7.454e+016, 550.0, 8.34, 3.00, 55.93, 4.66, 5.896e+002, 5.896e+000, 267.23, 2.00, 1.598e+025, 1.598e+023
4526.0, 8.844e+017, 7.576e+016, 550.0, 8.57, 3.00, 55.55, 4.76, 5.874e+002, 5.874e+000, 267.19, 2.00, 1.592e+025, 1.592e+023
4556.0, 8.751e+017, 7.694e+016, 550.0, 8.79, 3.00, 55.17, 4.85, 5.851e+002, 5.851e+000, 267.15, 2.00, 1.586e+025, 1.586e+023
4586.0, 8.695e+017, 7.833e+016, 550.0, 9.01, 3.00, 55.03, 4.96, 5.829e+002, 5.829e+000, 267.16, 2.00, 1.580e+025, 1.580e+023
4616.0, 8.639e+017, 7.970e+016, 550.0, 9.23, 3.00, 54.88, 5.06, 5.807e+002, 5.807e+000, 267.18, 2.00, 1.574e+025, 1.574e+023
4646.0, 8.583e+017, 8.105e+016, 550.0, 9.44, 3.00, 54.74, 5.17, 5.785e+002, 5.785e+000, 267.20, 2.00, 1.568e+025, 1.568e+023
4676.0, 8.528e+017, 8.237e+016, 550.0, 9.66, 3.00, 54.60, 5.27, 5.762e+002, 5.762e+000, 267.22, 2.00, 1.562e+025, 1.562e+023
4706.0, 8.473e+017, 8.367e+016, 550.0, 9.88, 3.00, 54.46, 5.38, 5.740e+002, 5.740e+000, 267.23, 2.00, 1.556e+025, 1.556e+023
4736.0, 8.456e+017, 8.511e+016, 550.0, 10.07, 3.00, 54.52, 5.49, 5.718e+002, 5.718e+000, 267.04, 2.00, 1.551e+025, 1.551e+023
4766.0, 8.439e+017, 8.653e+016, 550.0, 10.25, 3.00, 54.58, 5.60, 5.697e+002, 5.697e+000, 266.85, 2.00, 1.546e+025, 1.546e+023
4796.0, 8.422e+017, 8.795e+016, 550.0, 10.44, 3.00, 54.64, 5.71, 5.675e+002, 5.675e+000, 266.66, 2.00, 1.541e+025, 1.541e+023
4826.0, 8.405e+017, 8.936e+016, 550.0, 10.63, 3.00, 54.70, 5.82, 5.653e+002, 5.653e+000, 266.48, 2.00, 1.536e+025, 1.536e+023
4856.0, 8.387e+017, 9.077e+016, 550.0, 10.82, 3.00, 54.76, 5.93, 5.631e+002, 5.631e+000, 266.29, 2.00, 1.532e+025, 1.532e+023
4886.0, 8.422e+017, 9.230e+016, 550.0, 10.96, 3.00, 55.15, 6.04, 5.610e+002, 5.610e+000, 266.06, 2.00, 1.527e+025, 1.527e+023
4916.0, 8.457e+017, 9.383e+016, 550.0, 11.10, 3.00, 55.55, 6.16, 5.588e+002, 5.588e+000, 265.84, 2.00, 1.522e+025, 1.522e+023
