1976.0, 1.385e+018, 1.708e+016, 550.0, 1.23, 3.00, 66.64, 0.82, 8.066e+002, 8.066e+000, 281.11, 2.00, 2.078e+025, 2.078e+023
2006.0, 1.383e+018, 1.759e+016, 550.0, 1.27, 3.00, 66.79, 0.85, 8.037e+002, 8.037e+000, 281.05, 2.00, 2.071e+025, 2.071e+023
2036.0, 1.382e+018, 1.817e+016, 550.0, 1.31, 3.00, 66.97, 0.88, 8.008e+002, 8.008e+000, 281.01, 2.00, 2.064e+025, 2.064e+023
2066.0, 1.381e+018, 1.875e+016, 550.0, 1.36, 3.00, 67.15, 0.91, 7.979e+002, 7.979e+000, 280.97, 2.00, 2.057e+025, 2.057e+023
2096.0, 1.380e+018, 1.932e+016, 550.0, 1.40, 3.00, 67.34, 0.94, 7.950e+002, 7.950e+000, 280.93, 2.00, 2.050e+025, 2.050e+023
2126.0, 1.379e+018, 1.989e+016, 550.0, 1.44, 3.00, 67.52, 0.97, 7.921e+002, 7.921e+000, 280.89, 2.00, 2.042e+025, 2.042e+023
2156.0, 1.378e+018, 2.047e+016, 550.0, 1.49, 3.00, 67.70, 1.01, 7.892e+002, 7.892e+000, 280.85, 2.00, 2.035e+025, 2.035e+023
2186.0, 1.378e+018, 2.112e+016, 550.0, 1.53, 3.00, 67.90, 1.04, 7.864e+002, 7.864e+000, 280.69, 2.00, 2.029e+025, 2.029e+023
2216.0, 1.378e+018, 2.177e+016, 550.0, 1.58, 3.00, 68.10, 1.08, 7.835e+002, 7.835e+000, 280.52, 2.00, 2.023e+025, 2.023e+023
2246.0, 1.377e+018, 2.242e+016, 550.0, 1.63, 3.00, 68.30, 1.11, 7.807e+002, 7.807e+000, 280.36, 2.00, 2.017e+025, 2.017e+023
2276.0, 1.377e+018, 2.307e+016, 550.0, 1.68, 3.00, 68.50, 1.15, 7.778e+002, 7.778e+000, 280.19, 2.00, 2.011e+025, 2.011e+023
2306.0, 1.377e+018, 2.372e+016, 550.0, 1.72, 3.00, 68.70, 1.18, 7.750e+002, 7.750e+000, 280.03, 2.00, 2.004e+025, 2.004e+023
2336.0, 1.378e+018, 2.442e+016, 550.0, 1.77, 3.00, 68.94, 1.22, 7.722e+002, 7.722e+000, 279.84, 2.00, 1.999e+025, 1.999e+023
2366.0, 1.379e+018, 2.511e+016, 550.0, 1.82, 3.00, 69.19, 1.26, 7.694e+002, 7.694e+000, 279.65, 2.00, 1.993e+025, 1.993e+023
2396.0, 1.379e+018, 2.581e+016, 550.0, 1.87, 3.00, 69.43, 1.30, 7.666e+002, 7.666e+000, 279.46, 2.00, 1.987e+025, 1.987e+023
2426.0, 1.380e+018, 2.650e+016, 550.0, 1.92, 3.00, 69.68, 1.34, 7.638e+002, 7.638e+000, 279.27, 2.00, 1.981e+025, 1.981e+023
2456.0, 1.381e+018, 2.720e+016, 550.0, 1.97, 3.00, 69.92, 1.38, 7.610e+002, 7.610e+000, 279.08, 2.00, 1.975e+025, 1.975e+023
2486.0, 1.380e+018, 2.796e+016, 550.0, 2.03, 3.00, 70.10, 1.42, 7.582e+002, 7.582e+000, 278.88, 2.00, 1.969e+025, 1.969e+023
2516.0, 1.380e+018, 2.871e+016, 550.0, 2.08, 3.00, 70.28, 1.46, 7.554e+002, 7.554e+000, 278.68, 2.00, 1.963e+025, 1.963e+023
2546.0, 1.379e+018, 2.947e+016, 550.0, 2.14, 3.00, 70.47, 1.51, 7.527e+002, 7.527e+000, 278.48, 2.00, 1.958e+025, 1.958e+023
2576.0, 1.379e+018, 3.022e+016, 550.0, 2.19, 3.00, 70.65, 1.55, 7.499e+002, 7.499e+000, 278.28, 2.00, 1.952e+025, 1.952e+023
2606.0, 1.378e+018, 3.098e+016, 550.0, 2.25, 3.00, 70.83, 1.59, 7.472e+002, 7.472e+000, 278.08, 2.00, 1.946e+025, 1.946e+023
2636.0, 1.376e+018, 3.181e+016, 550.0, 2.31, 3.00, 70.92, 1.64, 7.444e+002, 7.444e+000, 277.89, 2.00, 1.940e+025, 1.940e+023
2666.0, 1.374e+018, 3.264e+016, 550.0, 2.38, 3.00, 71.02, 1.69, 7.417e+002, 7.417e+000, 277.70, 2.00, 1.935e+025, 1.935e+023
2696.0, 1.372e+018, 3.347e+016, 550.0, 2.44, 3.00, 71.11, 1.74, 7.390e+002, 7.390e+000, 277.50, 2.00, 1.929e+025, 1.929e+023
2726.0, 1.369e+018, 3.430e+016, 550.0, 2.50, 3.00, 71.21, 1.78, 7.363e+002, 7.363e+000, 277.31, 2.00, 1.923e+025, 1.923e+023
2756.0, 1.367e+018, 3.512e+016, 550.0, 2.57, 3.00, 71.30, 1.83, 7.335e+002, 7.335e+000, 277.12, 2.00, 1.917e+025, 1.917e+023
2786.0, 1.363e+018, 3.604e+016, 550.0, 2.64, 3.00, 71.31, 1.89, 7.309e+002, 7.309e+000, 276.88, 2.00, 1.912e+025, 1.912e+023
2816.0, 1.360e+018, 3.696e+016, 550.0, 2.72, 3.00, 71.31, 1.94, 7.282e+002, 7.282e+000, 276.63, 2.00, 1.907e+025, 1.907e+023
2846.0, 1.356e+018, 3.787e+016, 550.0, 2.79, 3.00, 71.31, 1.99, 7.255e+002, 7.255e+000, 276.38, 2.00, 1.901e+025, 1.901e+023
2876.0, 1.352e+018, 3.877e+016, 550.0, 2.87, 3.00, 71.31, 2.04, 7.228e+002, 7.228e+000, 276.14, 2.00, 1.896e+025, 1.896e+023
2906.0, 1.348e+018, 3.967e+016, 550.0, 2.94, 3.00, 71.32, 2.10, 7.201e+002, 7.201e+000, 275.89, 2.00, 1.890e+025, 1.890e+023
2936.0, 1.341e+018, 4.068e+016, 550.0, 3.03, 3.00, 71.14, 2.16, 7.175e+002, 7.175e+000, 275.69, 2.00, 1.885e+025, 1.885e+023
2966.0, 1.334e+018, 4.168e+016, 550.0, 3.13, 3.00, 70.96, 2.22, 7.148e+002, 7.148e+000, 275.49, 2.00, 1.879e+025, 1.879e+023
2996.0, 1.326e+018, 4.267e+016, 550.0, 3.22, 3.00, 70.79, 2.28, 7.122e+002, 7.122e+000, 275.29, 2.00, 1.874e+025, 1.874e+023
3026.0, 1.319e+018, 4.364e+016, 550.0, 3.31, 3.00, 70.61, 2.34, 7.095e+002, 7.095e+000, 275.10, 2.00, 1.868e+025, 1.868e+023
3056.0, 1.312e+018, 4.461e+016, 550.0, 3.40, 3.00, 70.43, 2.40, 7.069e+002, 7.069e+000, 274.90, 2.00, 1.862e+025, 1.862e+023
3086.0, 1.300e+018, 4.573e+016, 550.0, 3.52, 3.00, 70.04, 2.46, 7.043e+002, 7.043e+000, 274.76, 2.00, 1.856e+025, 1.856e+023
3116.0, 1.289e+018, 4.682e+016, 550.0, 3.63, 3.00, 69.64, 2.53, 7.017e+002, 7.017e+000, 274.62, 2.00, 1.851e+025, 1.851e+023
3146.0, 1.277e+018, 4.789e+016, 550.0, 3.75, 3.00, 69.25, 2.60, 6.991e+002, 6.991e+000, 274.48, 2.00, 1.845e+025, 1.845e+023
3176.0, 1.266e+018, 4.893e+016, 550.0, 3.87, 3.00, 68.86, 2.66, 6.965e+002, 6.965e+000, 274.35, 2.00, 1.839e+025, 1.839e+023
3206.0, 1.255e+018, 4.995e+016, 550.0, 3.98, 3.00, 68.46, 2.73, 6.938e+002, 6.938e+000, 274.21, 2.00, 1.833e+025, 1.833e+023
3236.0, 1.240e+018, 5.118e+016, 550.0, 4.13, 3.00, 67.86, 2.80, 6.913e+002, 6.913e+000, 274.00, 2.00, 1.827e+025, 1.827e+023
3266.0, 1.226e+018, 5.237e+016, 550.0, 4.27, 3.00, 67.27, 2.87, 6.887e+002, 6.887e+000, 273.79, 2.00, 1.822e+025, 1.822e+023
3296.0, 1.211e+018, 5.352e+016, 550.0, 4.42, 3.00, 66.67, 2.95, 6.861e+002, 6.861e+000, 273.58, 2.00, 1.817e+025, 1.817e+023
3326.0, 1.197e+018, 5.463e+016, 550.0, 4.57, 3.00, 66.07, 3.02, 6.836e+002, 6.836e+000, 273.37, 2.00, 1.811e+025, 1.811e+023
3356.0, 1.182e+018, 5.570e+016, 550.0, 4.71, 3.00, 65.47, 3.08, 6.810e+002, 6.810e+000, 273.15, 2.00, 1.806e+025, 1.806e+023
3386.0, 1.164e+018, 5.705e+016, 550.0, 4.90, 3.00, 64.65, 3.17, 6.785e+002, 6.785e+000, 272.93, 2.00, 1.800e+025, 1.800e+023
3416.0, 1.146e+018, 5.834e+016, 550.0, 5.09, 3.00, 63.83, 3.25, 6.759e+002, 6.759e+000, 272.71, 2.00, 1.795e+025, 1.795e+023
3446.0, 1.128e+018, 5.955e+016, 550.0, 5.28, 3.00, 63.01, 3.33, 6.734e+002, 6.734e+000, 272.49, 2.00, 1.790e+025, 1.790e+023
3476.0, 1.110e+018, 6.071e+016, 550.0, 5.47, 3.00, 62.19, 3.40, 6.709e+002, 6.709e+000, 272.27, 2.00, 1.785e+025, 1.785e+023
3506.0, 1.092e+018, 6.180e+016, 550.0, 5.66, 3.00, 61.37, 3.47, 6.684e+002, 6.684e+000, 272.05, 2.00, 1.779e+025, 1.779e+023
3536.0, 1.072e+018, 6.329e+016, 550.0, 5.90, 3.00, 60.43, 3.57, 6.659e+002, 6.659e+000, 271.85, 2.00, 1.774e+025, 1.774e+023
3566.0, 1.052e+018, 6.468e+016, 550.0, 6.15, 3.00, 59.49, 3.66, 6.634e+002, 6.634e+000, 271.65, 2.00, 1.769e+025, 1.769e+023
3596.0, 1.032e+018, 6.598e+016, 550.0, 6.39, 3.00, 58.55, 3.74, 6.609e+002, 6.609e+000, 271.44, 2.00, 1.763e+025, 1.763e+023
3626.0, 1.013e+018, 6.720e+016, 550.0, 6.63, 3.00, 57.61, 3.82, 6.584e+002, 6.584e+000, 271.24, 2.00, 1.758e+025, 1.758e+023
3656.0, 9.932e+017, 6.832e+016, 550.0, 6.88, 3.00, 56.67, 3.90, 6.559e+002, 6.559e+000, 271.04, 2.00, 1.753e+025, 1.753e+023
3686.0, 9.762e+017, 6.989e+016, 550.0, 7.16, 3.00, 55.92, 4.00, 6.534e+002, 6.534e+000, 271.10, 2.00, 1.746e+025, 1.746e+023
3716.0, 9.594e+017, 7.137e+016, 550.0, 7.44, 3.00, 55.18, 4.10, 6.510e+002, 6.510e+000, 271.16, 2.00, 1.739e+025, 1.739e+023
3746.0, 9.426e+017, 7.277e+016, 550.0, 7.72, 3.00, 54.43, 4.20, 6.485e+002, 6.485e+000, 271.22, 2.00, 1.732e+025, 1.732e+023
3776.0, 9.260e+017, 7.408e+016, 550.0, 8.00, 3.00, 53.68, 4.29, 6.461e+002, 6.461e+000, 271.28, 2.00, 1.725e+025, 1.725e+023
3806.0, 9.095e+017, 7.530e+016, 550.0, 8.28, 3.00, 52.94, 4.38, 6.436e+002, 6.436e+000, 271.35, 2.00, 1.718e+025, 1.718e+023
3836.0, 8.971e+017, 7.691e+016, 550.0, 8.57, 3.00, 52.35, 4.49, 6.412e+002, 6.412e+000, 271.02, 2.00, 1.714e+025, 1.714e+023
3866.0, 8.847e+017, 7.846e+016, 550.0, 8.87, 3.00, 51.76, 4.59, 6.388e+002, 6.388e+000, 270.69, 2.00, 1.709e+025, 1.709e+023
3896.0, 8.724e+017, 7.993e+016, 550.0, 9.16, 3.00, 51.17, 4.69, 6.364e+002, 6.364e+000, 270.36, 2.00, 1.705e+025, 1.705e+023
3926.0, 8.601e+017, 8.133e+016, 550.0, 9.46, 3.00, 50.58, 4.78, 6.340e+002, 6.340e+000, 270.03, 2.00, 1.700e+025, 1.700e+023
3956.0, 8.479e+017, 8.267e+016, 550.0, 9.75, 3.00, 49.99, 4.87, 6.316e+002, 6.316e+000, 269.71, 2.00, 1.696e+025, 1.696e+023
3986.0, 8.413e+017, 8.432e+016, 550.0, 10.02, 3.00, 49.72, 4.98, 6.292e+002, 6.292e+000, 269.34, 2.00, 1.692e+025, 1.692e+023
4016.0, 8.348e+017, 8.594e+016, 550.0, 10.29, 3.00, 49.46, 5.09, 6.268e+002, 6.268e+000, 268.97, 2.00, 1.688e+025, 1.688e+023
4046.0, 8.283e+017, 8.753e+016, 550.0, 10.57, 3.00, 49.19, 5.20, 6.244e+002, 6.244e+000, 268.60, 2.00, 1.684e+025, 1.684e+023
4076.0, 8.218e+017, 8.908e+016, 550.0, 10.84, 3.00, 48.93, 5.30, 6.220e+002, 6.220e+000, 268.23, 2.00, 1.680e+025, 1.680e+023
4106.0, 8.154e+017, 9.059e+016, 550.0, 11.11, 3.00, 48.66, 5.41, 6.197e+002, 6.197e+000, 267.87, 2.00, 1.675e+025, 1.675e+023
4136.0, 8.154e+017, 9.228e+016, 550.0, 11.32, 3.00, 48.86, 5.53, 6.173e+002, 6.173e+000, 267.90, 2.00, 1.669e+025, 1.669e+023
4166.0, 8.154e+017, 9.396e+016, 550.0, 11.52, 3.00, 49.05, 5.65, 6.150e+002, 6.150e+000, 267.93, 2.00, 1.662e+025, 1.662e+023
4196.0, 8.154e+017, 9.564e+016, 550.0, 11.73, 3.00, 49.24, 5.78, 6.126e+002, 6.126e+000, 267.96, 2.00, 1.656e+025, 1.656e+023
4226.0, 8.154e+017, 9.732e+016, 550.0, 11.94, 3.00, 49.44, 5.90, 6.103e+002, 6.103e+000, 268.00, 2.00, 1.649e+025, 1.649e+023
4256.0, 8.153e+017, 9.899e+016, 550.0, 12.14, 3.00, 49.63, 6.03, 6.079e+002, 6.079e+000, 268.03, 2.00, 1.643e+025, 1.643e+023
4286.0, 8.189e+017, 1.008e+017, 550.0, 12.31, 3.00, 50.01, 6.16, 6.056e+002, 6.056e+000, 267.89, 2.00, 1.637e+025, 1.637e+023
4316.0, 8.224e+017, 1.026e+017, 550.0, 12.48, 3.00, 50.39, 6.29, 6.033e+002, 6.033e+000, 267.76, 2.00, 1.632e+025, 1.632e+023
4346.0, 8.258e+017, 1.045e+017, 550.0, 12.65, 3.00, 50.77, 6.42, 6.010e+002, 6.010e+000, 267.62, 2.00, 1.627e+025, 1.627e+023
4376.0, 8.292e+017, 1.063e+017, 550.0, 12.82, 3.00, 51.15, 6.56, 5.987e+002, 5.987e+000, 267.49, 2.00, 1.621e+025, 1.621e+023
4406.0, 8.326e+017, 1.081e+017, 550.0, 12.99, 3.00, 51.53, 6.69, 5.964e+002, 5.964e+000, 267.35, 2.00, 1.616e+025, 1.616e+023
4436.0, 8.373e+017, 1.100e+017, 550.0, 13.14, 3.00, 52.01, 6.84, 5.942e+002, 5.942e+000, 267.31, 2.00, 1.610e+025, 1.610e+023
4466.0, 8.420e+017, 1.120e+017, 550.0, 13.30, 3.00, 52.49, 6.98, 5.919e+002, 5.919e+000, 267.27, 2.00, 1.604e+025, 1.604e+023
4496.0, 8.466e+017, 1.139e+017, 550.0, 13.46, 3.00, 52.98, 7.13, 5.896e+002, 5.896e+000, 267.23, 2.00, 1.598e+025, 1.598e+023
4526.0, 8.512e+017, 1.159e+017, 550.0, 13.61, 3.00, 53.46, 7.28, 5.874e+002, 5.874e+000, 267.19, 2.00, 1.592e+025, 1.592e+023
4556.0, 8.557e+017, 1.178e+017, 550.0, 13.77, 3.00, 53.94, 7.43, 5.851e+002, 5.851e+000, 267.15, 2.00, 1.586e+025, 1.586e+023
4586.0, 8.600e+017, 1.199e+017, 550.0, 13.94, 3.00, 54.42, 7.59, 5.829e+002, 5.829e+000, 267.16, 2.00, 1.580e+025, 1.580e+023
4616.0, 8.642e+017, 1.220e+017, 550.0, 14.12, 3.00, 54.90, 7.75, 5.807e+002, 5.807e+000, 267.18, 2.00, 1.574e+025, 1.574e+023
4646.0, 8.685e+017, 1.241e+017, 550.0, 14.29, 3.00, 55.39, 7.91, 5.785e+002, 5.785e+000, 267.20, 2.00, 1.568e+025, 1.568e+023
4676.0, 8.726e+017, 1.262e+017, 550.0, 14.46, 3.00, 55.87, 8.08, 5.762e+002, 5.762e+000, 267.22, 2.00, 1.562e+025, 1.562e+023
4706.0, 8.767e+017, 1.283e+017, 550.0, 14.64, 3.00, 56.35, 8.25, 5.740e+002, 5.740e+000, 267.23, 2.00, 1.556e+025, 1.556e+023
4736.0, 8.785e+017, 1.306e+017, 550.0, 14.86, 3.00, 56.64, 8.42, 5.718e+002, 5.718e+000, 267.04, 2.00, 1.551e+025, 1.551e+023
4766.0, 8.803e+017, 1.328e+017, 550.0, 15.08, 3.00, 56.94, 8.59, 5.697e+002, 5.697e+000, 266.85, 2.00, 1.546e+025, 1.546e+023
4796.0, 8.821e+017, 1.350e+017, 550.0, 15.31, 3.00, 57.23, 8.76, 5.675e+002, 5.675e+000, 266.66, 2.00, 1.541e+025, 1.541e+023
4826.0, 8.838e+017, 1.373e+017, 550.0, 15.53, 3.00, 57.52, 8.93, 5.653e+002, 5.653e+000, 266.48, 2.00, 1.536e+025, 1.536e+023
4856.0, 8.855e+017, 1.395e+017, 550.0, 15.75, 3.00, 57.82, 9.11, 5.631e+002, 5.631e+000, 266.29, 2.00, 1.532e+025, 1.532e+023
4886.0, 8.851e+017, 1.419e+017, 550.0, 16.04, 3.00, 57.96, 9.29, 5.610e+002, 5.610e+000, 266.06, 2.00, 1.527e+025, 1.527e+023
4916.0, 8.846e+017, 1.444e+017, 550.0, 16.32, 3.00, 58.10, 9.48, 5.588e+002, 5.588e+000, 265.84, 2.00, 1.522e+025, 1.522e+023
